"year","model","stratum_bin","species_name","lbin","prey_guild","strat_preycons_t_km2","area","cons_tons_day","prey_lbin_mm","nprey","wtprey","tot_n","tot_w","n_prop","wt_prop","cons_prey_tons_day"
1984,"EBS","NW_inner","P.cod","[30,60)","Opilio",6.98043684778917e-05,41027,2.86386382554246,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,2.22528727299342
1984,"EBS","NW_inner","P.cod","[30,60)","Opilio",6.98043684778917e-05,41027,2.86386382554246,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,0.638576552549039
1984,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.000183813890152534,41027,7.54133247128803,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,1.60738427813772
1984,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.000183813890152534,41027,7.54133247128803,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,5.93394819315031
1984,"EBS","NW_middle","P.cod","[30,60)","Opilio",6.73859764707948e-05,62703,4.22530288264824,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,3.28315635870661
1984,"EBS","NW_middle","P.cod","[30,60)","Opilio",6.73859764707948e-05,62703,4.22530288264824,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,0.942146523941637
1984,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000726594134853346,62703,45.5596320377093,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,9.71072904343732
1984,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000726594134853346,62703,45.5596320377093,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,35.848902994272
1984,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000220919136810958,88134,19.470487203697,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,15.1290110189374
1984,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000220919136810958,88134,19.470487203697,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,4.34147618475955
1984,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000284630468768217,88134,25.085621734418,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,5.34683149652022
1984,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.000284630468768217,88134,25.085621734418,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,19.7387902378978
1984,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000307953163972373,32785,10.0962444808342,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,7.84501139609001
1984,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000307953163972373,32785,10.0962444808342,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,2.25123308474424
1984,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000150697753429836,32785,4.94062584619716,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,1.05306115856497
1984,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000150697753429836,32785,4.94062584619716,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,3.88756468763219
1984,"EBS","SE_inner","P.cod","[30,60)","Opilio",0.000751020831803138,77871,58.4827431933421,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,45.4424204660765
1984,"EBS","SE_inner","P.cod","[30,60)","Opilio",0.000751020831803138,77871,58.4827431933421,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,13.0403227272656
1984,"EBS","SE_inner","P.cod","[60,85)","Opilio",0.000121437434260532,77871,9.45645444330186,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,2.0155796415236
1984,"EBS","SE_inner","P.cod","[60,85)","Opilio",0.000121437434260532,77871,9.45645444330186,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,7.44087480177826
1984,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.000129625346198634,94526,12.2529654747721,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,9.52083261929307
1984,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.000129625346198634,94526,12.2529654747721,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,2.732132855479
1984,"EBS","SE_middle","P.cod","[60,85)","Opilio",3.73399691126775e-05,94526,3.52959792034495,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,0.752310049571527
1984,"EBS","SE_middle","P.cod","[60,85)","Opilio",3.73399691126775e-05,94526,3.52959792034495,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,2.77728787077342
1984,"EBS","SE_outer","P.cod","[85,999)","Opilio",0.00152043788144152,38792,58.9808262968795,"[30,95)",3,256.791970816243,3,256.791970816243,1,1,58.9808262968795
1984,"EBS","StMatt","P.cod","[30,60)","Opilio",0.00206848744273746,27537,56.9599387106614,"[0,30)",292,464.428368300011,303,597.702426860571,0.963696369636964,0.777022724735146,44.259166777705
1984,"EBS","StMatt","P.cod","[30,60)","Opilio",0.00206848744273746,27537,56.9599387106614,"[30,95)",11,133.274058560561,303,597.702426860571,0.0363036303630363,0.222977275264854,12.7007719329563
1984,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00262281414765127,27537,72.224433183873,"[0,30)",83,229.013269206782,104,1074.45694655286,0.798076923076923,0.213143271995696,15.3941520068452
1984,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00262281414765127,27537,72.224433183873,"[30,95)",21,845.443677346081,104,1074.45694655286,0.201923076923077,0.786856728004304,56.8302811770278
1985,"EBS","NW_inner","P.cod","[30,60)","Opilio",0.000885240110776347,41027,36.3187460248212,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,12.4261787035588
1985,"EBS","NW_inner","P.cod","[30,60)","Opilio",0.000885240110776347,41027,36.3187460248212,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,23.8925673212624
1985,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00179026071377044,41027,73.44902630386,"[0,30)",97,485.439246835118,236,4899.58337132021,0.411016949152542,0.0990776582508309,7.27715752699013
1985,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00179026071377044,41027,73.44902630386,"[30,95)",139,4414.14412448509,236,4899.58337132021,0.588983050847458,0.900922341749169,66.1718687768698
1985,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.000535460731646749,62703,33.5749942564461,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,11.4874252078095
1985,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.000535460731646749,62703,33.5749942564461,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,22.0875690486366
1985,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00154464809057763,62703,96.8540692234888,"[0,30)",97,485.439246835118,236,4899.58337132021,0.411016949152542,0.0990776582508309,9.59607437072715
1985,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00154464809057763,62703,96.8540692234888,"[30,95)",139,4414.14412448509,236,4899.58337132021,0.588983050847458,0.900922341749169,87.2579948527617
1985,"EBS","NW_outer","P.cod","[10,30)","Opilio",5.79415341544799e-06,88134,0.510661917117093,"[0,30)",3,0.860262214139514,3,0.860262214139514,1,1,0.510661917117093
1985,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000268592338555647,88134,23.6721171662634,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,8.09923222565392
1985,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.000268592338555647,88134,23.6721171662634,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,15.5728849406095
1985,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00151913119131765,88134,133.887108415589,"[0,30)",97,485.439246835118,236,4899.58337132021,0.411016949152542,0.0990776582508309,13.2652211717917
1985,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00151913119131765,88134,133.887108415589,"[30,95)",139,4414.14412448509,236,4899.58337132021,0.588983050847458,0.900922341749169,120.621887243798
1985,"EBS","NW_outer","P.cod","[85,999)","Opilio",0.000178147313550997,88134,15.7008353325035,"[30,95)",8,532.645702011261,8,532.645702011261,1,1,15.7008353325035
1985,"EBS","Pribs","P.cod","[30,60)","Opilio",0.00354373087938358,32785,116.181216880591,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,39.7505068585929
1985,"EBS","Pribs","P.cod","[30,60)","Opilio",0.00354373087938358,32785,116.181216880591,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,76.430710021998
1985,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000686604902948674,32785,22.5103417431723,"[0,30)",97,485.439246835118,236,4899.58337132021,0.411016949152542,0.0990776582508309,2.23027194633944
1985,"EBS","Pribs","P.cod","[60,85)","Opilio",0.000686604902948674,32785,22.5103417431723,"[30,95)",139,4414.14412448509,236,4899.58337132021,0.588983050847458,0.900922341749169,20.2800697968328
1985,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.00111373149049686,94526,105.276582870706,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,36.0195704762871
1985,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.00111373149049686,94526,105.276582870706,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,69.2570123944193
1985,"EBS","SE_middle","P.cod","[60,85)","Opilio",0.0010876218929973,94526,102.808547057463,"[0,30)",97,485.439246835118,236,4899.58337132021,0.411016949152542,0.0990776582508309,10.1860300906238
1985,"EBS","SE_middle","P.cod","[60,85)","Opilio",0.0010876218929973,94526,102.808547057463,"[30,95)",139,4414.14412448509,236,4899.58337132021,0.588983050847458,0.900922341749169,92.6225169668389
1985,"EBS","SE_outer","P.cod","[30,60)","Opilio",1.96825795402357e-06,38792,0.0763526625524823,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,0.0261234743270391
1985,"EBS","SE_outer","P.cod","[30,60)","Opilio",1.96825795402357e-06,38792,0.0763526625524823,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,0.0502291882254432
1985,"EBS","StMatt","P.cod","[30,60)","Opilio",0.00135551348227923,27537,37.3267747615231,"[0,30)",186,573.694069060942,240,1676.77044465836,0.775,0.342142283631336,12.7710679575
1985,"EBS","StMatt","P.cod","[30,60)","Opilio",0.00135551348227923,27537,37.3267747615231,"[30,95)",54,1103.07637559742,240,1676.77044465836,0.225,0.657857716368664,24.5557068040231
1985,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00263094878509836,27537,72.4484366952536,"[0,30)",97,485.439246835118,236,4899.58337132021,0.411016949152542,0.0990776582508309,7.17802145169929
1985,"EBS","StMatt","P.cod","[60,85)","Opilio",0.00263094878509836,27537,72.4484366952536,"[30,95)",139,4414.14412448509,236,4899.58337132021,0.588983050847458,0.900922341749169,65.2704152435543
1986,"EBS","NW_inner","P.cod","[30,60)","Opilio",5.07431632201857e-06,41027,0.208183975743456,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,0.0898833452710702
1986,"EBS","NW_inner","P.cod","[30,60)","Opilio",5.07431632201857e-06,41027,0.208183975743456,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,0.118300630472386
1986,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00172410528063862,41027,70.7348673487607,"[0,30)",54,377.917751821091,178,3379.17823236457,0.303370786516854,0.111837176329301,7.91078783231305
1986,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00172410528063862,41027,70.7348673487607,"[30,95)",124,3001.26048054348,178,3379.17823236457,0.696629213483146,0.888162823670699,62.8240795164477
1986,"EBS","NW_inner","P.cod","[85,999)","Opilio",3.75574407495971e-05,41027,1.54086912163372,"[0,30)",3,28.2117892827792,13,505.45770012859,0.230769230769231,0.0558143426751675,0.0860025971724488
1986,"EBS","NW_inner","P.cod","[85,999)","Opilio",3.75574407495971e-05,41027,1.54086912163372,"[30,95)",10,477.245910845811,13,505.45770012859,0.769230769230769,0.944185657324832,1.45486652446127
1986,"EBS","NW_middle","P.cod","[10,30)","Opilio",7.56515906154651e-06,62703,0.474358168636151,"[0,30)",11,5.30300921462615,11,5.30300921462615,1,1,0.474358168636151
1986,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.00116607781200081,62703,73.116577045887,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,31.5680518454161
1986,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.00116607781200081,62703,73.116577045887,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,41.5485252004709
1986,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00171511416050402,62703,107.542803206084,"[0,30)",54,377.917751821091,178,3379.17823236457,0.303370786516854,0.111837176329301,12.0272834451061
1986,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00171511416050402,62703,107.542803206084,"[30,95)",124,3001.26048054348,178,3379.17823236457,0.696629213483146,0.888162823670699,95.5155197609777
1986,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.00102816656829883,88134,90.6164323304489,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,39.1236071138695
1986,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.00102816656829883,88134,90.6164323304489,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,51.4928252165794
1986,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00120810368581077,88134,106.475010245246,"[0,30)",54,377.917751821091,178,3379.17823236457,0.303370786516854,0.111837176329301,11.9078644954617
1986,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00120810368581077,88134,106.475010245246,"[30,95)",124,3001.26048054348,178,3379.17823236457,0.696629213483146,0.888162823670699,94.5671457497846
1986,"EBS","NW_outer","P.cod","[85,999)","Opilio",0.00100554189668847,88134,88.6224295227416,"[0,30)",3,28.2117892827792,13,505.45770012859,0.230769230769231,0.0558143426751675,4.94640265008818
1986,"EBS","NW_outer","P.cod","[85,999)","Opilio",0.00100554189668847,88134,88.6224295227416,"[30,95)",10,477.245910845811,13,505.45770012859,0.769230769230769,0.944185657324832,83.6760268726534
1986,"EBS","Pribs","P.cod","[10,30)","Opilio",3.12059065160388e-05,32785,1.02308564512833,"[0,30)",11,5.30300921462615,11,5.30300921462615,1,1,1.02308564512833
1986,"EBS","Pribs","P.cod","[30,60)","Opilio",0.00551215629272758,32785,180.716044057074,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,78.0240771461704
1986,"EBS","Pribs","P.cod","[30,60)","Opilio",0.00551215629272758,32785,180.716044057074,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,102.691966910903
1986,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00403399031268684,32785,132.254372401438,"[0,30)",54,377.917751821091,178,3379.17823236457,0.303370786516854,0.111837176329301,14.7909555665806
1986,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00403399031268684,32785,132.254372401438,"[30,95)",124,3001.26048054348,178,3379.17823236457,0.696629213483146,0.888162823670699,117.463416834857
1986,"EBS","SE_inner","P.cod","[30,60)","Opilio",8.02760609255619e-05,77871,6.25117714033443,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,2.69894314031018
1986,"EBS","SE_inner","P.cod","[30,60)","Opilio",8.02760609255619e-05,77871,6.25117714033443,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,3.55223400002425
1986,"EBS","SE_inner","P.cod","[60,85)","Opilio",2.48038466659067e-05,77871,1.93150034372082,"[0,30)",54,377.917751821091,178,3379.17823236457,0.303370786516854,0.111837176329301,0.216013544520811
1986,"EBS","SE_inner","P.cod","[60,85)","Opilio",2.48038466659067e-05,77871,1.93150034372082,"[30,95)",124,3001.26048054348,178,3379.17823236457,0.696629213483146,0.888162823670699,1.71548679920001
1986,"EBS","SE_middle","P.cod","[10,30)","Opilio",8.30915481687812e-06,94526,0.785431168220221,"[0,30)",11,5.30300921462615,11,5.30300921462615,1,1,0.785431168220221
1986,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.000121659217457839,94526,11.4999591894197,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,4.96510261529253
1986,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.000121659217457839,94526,11.4999591894197,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,6.5348565741272
1986,"EBS","SE_outer","P.cod","[30,60)","Opilio",0.00113120154266253,38792,43.8815702429649,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,18.9458497710966
1986,"EBS","SE_outer","P.cod","[30,60)","Opilio",0.00113120154266253,38792,43.8815702429649,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,24.9357204718683
1986,"EBS","StMatt","P.cod","[10,30)","Opilio",2.73361688631974e-06,27537,0.0752756081985866,"[0,30)",11,5.30300921462615,11,5.30300921462615,1,1,0.0752756081985866
1986,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000556063415359177,27537,15.3123182687456,"[0,30)",178,830.823824978548,262,1924.31875454562,0.679389312977099,0.431749585673361,6.61108706822957
1986,"EBS","StMatt","P.cod","[30,60)","Opilio",0.000556063415359177,27537,15.3123182687456,"[30,95)",84,1093.49492956707,262,1924.31875454562,0.320610687022901,0.568250414326639,8.70123120051607
1986,"EBS","StMatt","P.cod","[60,85)","Opilio",0.002255071104131,27537,62.0978929944554,"[0,30)",54,377.917751821091,178,3379.17823236457,0.303370786516854,0.111837176329301,6.94485300849896
1986,"EBS","StMatt","P.cod","[60,85)","Opilio",0.002255071104131,27537,62.0978929944554,"[30,95)",124,3001.26048054348,178,3379.17823236457,0.696629213483146,0.888162823670699,55.1530399859564
1987,"EBS","NW_corner","P.cod","[30,60)","Opilio",0.000590256785426639,29522,17.4255608193652,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,6.96898577179371
1987,"EBS","NW_corner","P.cod","[30,60)","Opilio",0.000590256785426639,29522,17.4255608193652,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,10.4565750475715
1987,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000263959395844902,29522,7.7926092841332,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,0.598121996366464
1987,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000263959395844902,29522,7.7926092841332,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,7.19448728776674
1987,"EBS","NW_inner","P.cod","[10,30)","Opilio",1.6835542736719e-05,41027,0.690711811859372,"[0,30)",1,0.137024234521502,1,0.137024234521502,1,1,0.690711811859372
1987,"EBS","NW_inner","P.cod","[30,60)","Opilio",0.000955615921837062,41027,39.2060544252091,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,15.6796351227797
1987,"EBS","NW_inner","P.cod","[30,60)","Opilio",0.000955615921837062,41027,39.2060544252091,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,23.5264193024294
1987,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00160865382962667,41027,65.9982406680932,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,5.06569725566129
1987,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00160865382962667,41027,65.9982406680932,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,60.9325434124319
1987,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.000718649977033918,62703,45.0615095099577,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,18.0214009687111
1987,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.000718649977033918,62703,45.0615095099577,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,27.0401085412466
1987,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000710410129637602,62703,44.5448463586665,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,3.41904123001936
1987,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.000710410129637602,62703,44.5448463586665,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,41.1258051286472
1987,"EBS","NW_middle","P.cod","[85,999)","Opilio",0.000309635652023951,62703,19.4150842888578,"[30,95)",5,236.360800046357,5,236.360800046357,1,1,19.4150842888578
1987,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.00113640737082661,88134,100.156127220433,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,40.0553320947625
1987,"EBS","NW_outer","P.cod","[30,60)","Opilio",0.00113640737082661,88134,100.156127220433,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,60.10079512567
1987,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00419139407160631,88134,369.404325106951,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,28.3536418089455
1987,"EBS","NW_outer","P.cod","[60,85)","Opilio",0.00419139407160631,88134,369.404325106951,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,341.050683298005
1987,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000694482237043475,32785,22.7686001414703,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,9.10582173362425
1987,"EBS","Pribs","P.cod","[30,60)","Opilio",0.000694482237043475,32785,22.7686001414703,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,13.6627784078461
1987,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00041709571314935,32785,13.6744829556014,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,1.04958541439221
1987,"EBS","Pribs","P.cod","[60,85)","Opilio",0.00041709571314935,32785,13.6744829556014,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,12.6248975412092
1987,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.000976788625216091,94526,92.3319215871762,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,36.9262059622391
1987,"EBS","SE_middle","P.cod","[30,60)","Opilio",0.000976788625216091,94526,92.3319215871762,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,55.4057156249371
1987,"EBS","SE_middle","P.cod","[60,85)","Opilio",0.00138612094998161,94526,131.024468917962,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,10.0567876643881
1987,"EBS","SE_middle","P.cod","[60,85)","Opilio",0.00138612094998161,94526,131.024468917962,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,120.967681253574
1987,"EBS","SE_outer","P.cod","[60,85)","Opilio",9.4794731976161e-05,38792,3.67727724281924,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,0.282249542543652
1987,"EBS","SE_outer","P.cod","[60,85)","Opilio",9.4794731976161e-05,38792,3.67727724281924,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,3.39502770027559
1987,"EBS","StMatt","P.cod","[30,60)","Opilio",0.0027527566018045,27537,75.8026585438905,"[0,30)",122,471.695376601675,159,1179.44802046429,0.767295597484277,0.399928923036382,30.3156755947528
1987,"EBS","StMatt","P.cod","[30,60)","Opilio",0.0027527566018045,27537,75.8026585438905,"[30,95)",37,707.752643862612,159,1179.44802046429,0.232704402515723,0.600071076963618,45.4869829491378
1987,"EBS","StMatt","P.cod","[60,85)","Opilio",0.0025645250965467,27537,70.6193275836064,"[0,30)",84,405.145494550357,235,5278.42239783386,0.357446808510638,0.0767550347461049,5.42038894242628
1987,"EBS","StMatt","P.cod","[60,85)","Opilio",0.0025645250965467,27537,70.6193275836064,"[30,95)",151,4873.2769032835,235,5278.42239783386,0.642553191489362,0.923244965253895,65.1989386411801
1987,"EBS","StMatt","P.cod","[85,999)","Opilio",0.00140300991953638,27537,38.6346841542732,"[30,95)",5,236.360800046357,5,236.360800046357,1,1,38.6346841542732
1988,"EBS","NW_corner","P.cod","[30,60)","Opilio",3.6337015507318e-06,29522,0.107274137180704,"[0,30)",280,275.184238498051,294,579.949377584204,0.952380952380952,0.474496997728213,0.0509012560261287
1988,"EBS","NW_corner","P.cod","[30,60)","Opilio",3.6337015507318e-06,29522,0.107274137180704,"[30,95)",14,304.765139086153,294,579.949377584204,0.0476190476190476,0.525503002271787,0.0563728811545756
1988,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000103608345638489,29522,3.05872557993946,"[0,30)",3,1.65623978034079,24,936.080767191705,0.125,0.00176933426942378,0.00541190798935002
1988,"EBS","NW_corner","P.cod","[60,85)","Opilio",0.000103608345638489,29522,3.05872557993946,"[30,95)",21,934.424527411364,24,936.080767191705,0.875,0.998230665730576,3.05331367195011
1988,"EBS","NW_corner","P.cod","[85,999)","Opilio",0.00050421605543134,29522,14.885466388444,"[30,95)",2,97.3532478947773,2,97.3532478947773,1,1,14.885466388444
1988,"EBS","NW_inner","P.cod","[30,60)","Opilio",0.000830320781414181,41027,34.0655706990796,"[0,30)",280,275.184238498051,294,579.949377584204,0.952380952380952,0.474496997728213,16.1640110226115
1988,"EBS","NW_inner","P.cod","[30,60)","Opilio",0.000830320781414181,41027,34.0655706990796,"[30,95)",14,304.765139086153,294,579.949377584204,0.0476190476190476,0.525503002271787,17.9015596764681
1988,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00337289159734619,41027,138.379623564322,"[0,30)",3,1.65623978034079,24,936.080767191705,0.125,0.00176933426942378,0.244839810162318
1988,"EBS","NW_inner","P.cod","[60,85)","Opilio",0.00337289159734619,41027,138.379623564322,"[30,95)",21,934.424527411364,24,936.080767191705,0.875,0.998230665730576,138.13478375416
1988,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.00161840258007984,62703,101.478696978746,"[0,30)",280,275.184238498051,294,579.949377584204,0.952380952380952,0.474496997728213,48.1513370497861
1988,"EBS","NW_middle","P.cod","[30,60)","Opilio",0.00161840258007984,62703,101.478696978746,"[30,95)",14,304.765139086153,294,579.949377584204,0.0476190476190476,0.525503002271787,53.3273599289599
1988,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00181919592345545,62703,114.069041988427,"[0,30)",3,1.65623978034079,24,936.080767191705,0.125,0.00176933426942378,0.201826265070465
1988,"EBS","NW_middle","P.cod","[60,85)","Opilio",0.00181919592345545,62703,114.069041988427,"[30,95)",21,934.424527411364,24,936.080767191705,0.875,0.998230665730576,113.867215723357
1988,"EBS","NW_outer","P.cod","[30,60)","Opilio",9.04207871510717e-05,88134,7.96914565477255,"[0,30)",280,275.184238498051,294,579.949377584204,0.952380952380952,0.474496997728213,3.78133568764841
