"year","model","race_guild","bio_tons","bio_tkm2"
1983,"EBS","sandlance",19.4141614249865,3.93878668869693e-05
1983,"EBS","scyphozoid_jellies",21056.9464097021,0.0427207842808987
1983,"EBS","sea_pens",194.821164065197,0.000395257354102778
1983,"EBS","sea_stars",661199.761394635,1.34145625028076
1983,"EBS","snails",259117.226323091,0.525702583548066
1983,"EBS","sponges",92089.1469092063,0.186832435395643
1983,"EBS","squids",94.3216462969117,0.000191361778012266
1983,"EBS","urchins_dollars_cucs",31811.8829375111,0.064540630065736
1983,"EBS","urochordata",129497.487126568,0.262727277963891
1983,"EBS","yf_sole",3452454.98998618,7.00441469513139
1984,"EBS","ak_plaice",769537.750952002,1.56125468597294
1984,"EBS","ak_skate",176315.026952739,0.357711706406691
1984,"EBS","anemones",77486.1265159903,0.15720551457199
1984,"EBS","arrowtooth",160385.926305545,0.325394405536137
1984,"EBS","atka",92.7309325276591,0.000188134503816536
1984,"EBS","bairdi",49489.2216311919,0.100404793762575
1984,"EBS","bivalves",3813.95127883678,0.00773782611546992
1984,"EBS","brittle_stars",137033.209756488,0.278015913581313
1984,"EBS","bryozoan",829.605515224307,0.0016831214538216
1984,"EBS","capelin",2740.21000286593,0.00555939679662471
1984,"EBS","corals",2646.29585606194,0.00536886176231939
1984,"EBS","eelpouts",32097.9655129092,0.0651210405275528
1984,"EBS","eulachon",7604.35988255581,0.0154278883469687
1984,"EBS","fh_sole",270793.764608209,0.549392194734821
1984,"EBS","gelatinous_filter_feeders",6185.43159135231,0.0125491362117284
1984,"EBS","gen_hexagrammidae",37.6604888311022,7.64064070811998e-05
1984,"EBS","gen_sebastes",17.0742973135318,3.46407004171901e-05
1984,"EBS","gr_turbot",16725.674308077,0.033933406590174
1984,"EBS","greenlings",82.3812188904548,0.000167136782919058
1984,"EBS","halibut",92083.4331134452,0.186820843124314
1984,"EBS","hermits",288416.24811673,0.585145067056058
1984,"EBS","herring",16659.67391164,0.0337995035710097
1984,"EBS","hybrid_chion",1595.39481967405,0.00323677121117404
1984,"EBS","kamchatka",20686.0524037258,0.0419683065705934
1984,"EBS","king_crabs",157876.446242706,0.320303118588074
1984,"EBS","lg_sculpins",237835.724413322,0.482526216254759
1984,"EBS","misc_crabs",23865.2041492286,0.0484182377844227
1984,"EBS","misc_crustaceans",528.327428087007,0.00107188201203701
1984,"EBS","misc_fish_shallow",19821.6762976449,0.040214641796653
1984,"EBS","misc_flats",57396.9393969206,0.11644814108611
1984,"EBS","misc_worms",14.457144946559,2.93309655902937e-05
1984,"EBS","north_rockfish",3090.15003756731,0.00626936264080997
1984,"EBS","np_shrimp",645.262464587936,0.0013091223208661
1984,"EBS","nr_sole",799421.574641713,1.62188362810427
1984,"EBS","octopus",2488.40227889243,0.00504852388813978
1984,"EBS","opilio",272433.48741477,0.552718899516065
1984,"EBS","oth_managed_forage",185.225959771925,0.000375790397936942
1984,"EBS","oth_pelagic_smelt",100.903014256468,0.000204714198415629
1984,"EBS","oth_sculpins",14420.7772130026,0.029257181952827
1984,"EBS","oth_skate",10665.1126874189,0.0216376092518698
1984,"EBS","pac_ocean_perch",4.4404822638774,9.00894560907735e-06
1984,"EBS","pandalid",971.734362759102,0.00197147550656446
1984,"EBS","pcod",1013559.48482181,2.05633121082459
1984,"EBS","pollock",4542419.25419127,9.21575756028394
1984,"EBS","polychaetes",1982.21816172074,0.00402156669998141
1984,"EBS","rex_sole",13056.1344733022,0.026488565508214
1984,"EBS","sablefish",9295.92288472551,0.0188597676283798
1984,"EBS","salmon_returning",478.631686281812,0.000971058225718175
1984,"EBS","sandlance",38.5066737174396,7.81231651185533e-05
1984,"EBS","scyphozoid_jellies",30615.9127938936,0.0621142201999476
1984,"EBS","sea_pens",622.835045578098,0.00126362109239476
1984,"EBS","sea_stars",654018.394932471,1.32688654005293
1984,"EBS","sebastes",17.7521467649487,3.60159359155132e-05
1984,"EBS","shells",164249.723636173,0.333233360390048
1984,"EBS","snails",407956.317633677,0.827670522713015
1984,"EBS","sponges",28732.1339631593,0.0582923693249488
1984,"EBS","squids",100.113984859423,0.000203113398660212
1984,"EBS","urchins_dollars_cucs",21965.9552802982,0.0445650009642952
1984,"EBS","urochordata",187545.582986045,0.380496499240298
1984,"EBS","yf_sole",3141180.6451745,6.37289463148386
1985,"EBS","ak_plaice",579976.37226903,1.17666849720942
1985,"EBS","ak_skate",177434.608389468,0.359983137226374
1985,"EBS","anemones",38273.8294818551,0.0776507657418387
1985,"EBS","arrowtooth",164931.781253792,0.334617133506173
1985,"EBS","atka",17.4509886835005,3.54049399438432e-05
1985,"EBS","bairdi",22259.4758411206,0.0451605017703914
1985,"EBS","bivalves",4404.0633544746,0.00893505814495645
1985,"EBS","brittle_stars",93143.1216312175,0.188970761906073
1985,"EBS","bryozoan",91.1874965926552,0.000185003147904441
1985,"EBS","capelin",1702.76898519254,0.00345461421999432
1985,"EBS","corals",3341.23478093866,0.00677876875075048
1985,"EBS","dogfish",46.5899346918263,9.45226582669935e-05
1985,"EBS","dover_sole",10.4024724881179,2.11047591852211e-05
1985,"EBS","dusky_rock",36.1692208136323,7.33808905585392e-05
1985,"EBS","eelpouts",14169.3859365953,0.028747153942092
1985,"EBS","eulachon",1006.77323554203,0.00204256312280665
1985,"EBS","fh_sole",280558.530205841,0.569203160509886
1985,"EBS","gelatinous_filter_feeders",67.2667535395024,0.000136472231601131
1985,"EBS","gen_crab",2.28127280150557,4.62829516411252e-06
1985,"EBS","gen_invert",1.37279057766638,2.78514695294631e-06
1985,"EBS","gen_sebastes",1.56104571927718,3.16708301993557e-06
1985,"EBS","gr_turbot",10990.079288085,0.0222969084577204
1985,"EBS","greenlings",111.792068194393,0.000226806144477229
1985,"EBS","halibut",71935.5445598504,0.145944374909668
1985,"EBS","hermits",111962.106528143,0.227151121893911
1985,"EBS","herring",51187.4499778906,0.103850195837854
1985,"EBS","hybrid_chion",361.793908737529,0.000734015237945308
1985,"EBS","kamchatka",31.17051251805,6.32394040094584e-05
1985,"EBS","king_crabs",38039.861422876,0.0771760863281293
1985,"EBS","lg_sculpins",179456.156999449,0.364084498382926
1985,"EBS","misc_crabs",11378.440764764,0.0230848245470434
1985,"EBS","misc_crustaceans",3506.60571266733,0.0071142768421543
1985,"EBS","misc_fish_shallow",13824.8926563135,0.0280482385900371
1985,"EBS","misc_flats",37193.2792942454,0.0754585223570956
1985,"EBS","misc_worms",9.68087648924833,1.96407697536165e-05
1985,"EBS","np_shrimp",396.681427156065,0.000804795783208389
1985,"EBS","nr_sole",695463.250104167,1.41097075069267
1985,"EBS","octopus",2582.22632154574,0.00523887611721259
1985,"EBS","opilio",151284.853555958,0.306929954038993
1985,"EBS","oth_managed_forage",274.247164195081,0.000556398525848363
1985,"EBS","oth_pelagic_smelt",97.2331486781042,0.000197268696458092
1985,"EBS","oth_sculpins",4537.03932086252,0.00920484263621512
1985,"EBS","oth_skate",10067.8013535606,0.0204257712129728
1985,"EBS","pac_ocean_perch",848.13520804257,0.0017207148918386
1985,"EBS","pandalid",1177.68470062791,0.00238931196705988
1985,"EBS","pcod",1114624.94201213,2.26137497694676
1985,"EBS","pollock",5949860.32326981,12.0712041730216
1985,"EBS","polychaetes",1240.58138845504,0.00251691811566115
1985,"EBS","rex_sole",10750.6987521943,0.0218112480948237
1985,"EBS","sablefish",18312.9156226623,0.0371536357954345
1985,"EBS","salmon_returning",110.974215359178,0.000225146867112557
1985,"EBS","sandlance",10.075431338246,2.04412510894691e-05
1985,"EBS","scyphozoid_jellies",41044.2793421184,0.0832715138094134
1985,"EBS","sea_pens",328.793213160565,0.000667062719311672
1985,"EBS","sea_stars",501464.60791429,1.01738214660322
1985,"EBS","sebastes",2.62100325381513,5.31754758867498e-06
1985,"EBS","shells",40148.744124244,0.0814546327614978
1985,"EBS","snails",159251.84029026,0.32309354751654
1985,"EBS","sponges",22171.9803658551,0.0449829890745026
1985,"EBS","squids",65.0102160812455,0.000131894120031661
1985,"EBS","urchins_dollars_cucs",12793.3347181324,0.0259553917311983
1985,"EBS","urochordata",83397.0479265629,0.169197718644185
1985,"EBS","yf_sole",2398074.9483636,4.86526586358528
1986,"EBS","ak_plaice",548624.733149394,1.11306161966779
1986,"EBS","ak_skate",111733.280939992,0.226686875635258
1986,"EBS","anemones",41954.3972734479,0.0851179805790011
1986,"EBS","arrowtooth",222762.98555986,0.451946320549446
1986,"EBS","atka",37.1528163790885,7.53764303274083e-05
1986,"EBS","bairdi",27421.8235661631,0.0556339835019549
1986,"EBS","bivalves",1518.79338357491,0.00308136057548515
1986,"EBS","brittle_stars",66918.6092725684,0.135765909049088
1986,"EBS","bryozoan",939.479224913077,0.00190603559143812
1986,"EBS","capelin",6873.75387766559,0.0139456192219989
1986,"EBS","corals",2255.80319616363,0.00457662188279424
1986,"EBS","dover_sole",14.9551336275433,3.03412957018267e-05
1986,"EBS","eelpouts",9341.18930974404,0.0189516051218491
1986,"EBS","eulachon",2895.01061864621,0.00587345960443299
1986,"EBS","fh_sole",344001.108890439,0.697916824185253
1986,"EBS","fish_larvae",5.2553400870698,1.06621466291533e-05
1986,"EBS","gelatinous_filter_feeders",3.80563187154705,7.72094752361457e-06
1986,"EBS","gen_invert",1.41318087313361,2.86709165025069e-06
1986,"EBS","gr_turbot",5315.27090629295,0.0107837355599506
1986,"EBS","greenlings",99.7566392249215,0.000202388408176397
1986,"EBS","halibut",82930.1920352526,0.168250551403747
1986,"EBS","hermits",185776.662776718,0.376907675998674
1986,"EBS","herring",8050.00027864813,0.0163320131359049
1986,"EBS","hybrid_chion",382.308848020454,0.000775636386548212
1986,"EBS","king_crabs",53648.0519742889,0.108842317916905
1986,"EBS","lg_sculpins",297637.305999966,0.60385294696451
1986,"EBS","misc_crabs",21845.5777982935,0.0443207765482312
1986,"EBS","misc_crustaceans",586.379784406943,0.00118965987702693
1986,"EBS","misc_fish_shallow",14134.9086759799,0.0286772057366548
1986,"EBS","misc_flats",40577.8811679618,0.0823252751953486
1986,"EBS","misc_worms",2.29000623307717,4.64601373730651e-06
1986,"EBS","north_rockfish",1060.65667071314,0.00215188299119925
1986,"EBS","np_shrimp",252.634390423548,0.000512550067100323
1986,"EBS","nr_sole",1021224.51556808,2.07188218952049
1986,"EBS","octopus",479.822417916805,0.000973474007585368
1986,"EBS","opilio",175465.322156864,0.35598780710141
1986,"EBS","oth_managed_forage",70.721689176872,0.000143481679086852
1986,"EBS","oth_sculpins",6033.1444359973,0.0122401727663128
1986,"EBS","oth_skate",139608.481483353,0.283240680067748
1986,"EBS","pac_ocean_perch",133.185981842981,0.00027021057511606
1986,"EBS","pandalid",1573.71979379376,0.00319279645401323
1986,"EBS","pcod",1118004.78415871,2.26823207314857
1986,"EBS","pollock",4835724.63711762,9.81082180885179
1986,"EBS","polychaetes",1029.48351575823,0.00208863822615725
1986,"EBS","rex_sole",12888.0786128442,0.0261476101758464
1986,"EBS","sablefish",16039.7157785068,0.0325417192202566
1986,"EBS","salmon_returning",253.9254384936,0.00051516937310148
1986,"EBS","sandlance",24.3733517660075,4.94491785626764e-05
1986,"EBS","scyphozoid_jellies",28139.6661562513,0.0570903579373607
1986,"EBS","sea_pens",613.768909787467,0.0012452275217489
1986,"EBS","sea_stars",482033.449601113,0.977959796065127
1986,"EBS","sebastes",22.4146667829898,4.54753564801365e-05
1986,"EBS","shells",74120.3968300345,0.150377050032836
1986,"EBS","snails",181619.308919161,0.368473147369858
1986,"EBS","sponges",98422.099311273,0.199680864990603
1986,"EBS","squids",66.4387222391215,0.00013479230394813
1986,"EBS","urchins_dollars_cucs",28259.1931332562,0.0573328568306485
1986,"EBS","urochordata",125507.226985438,0.254631752649008
1986,"EBS","yf_sole",1909913.67059428,3.87487379836818
1987,"EBS","ak_plaice",547866.036763086,1.11152236017482
1987,"EBS","ak_skate",197234.534282723,0.40015365133633
1987,"EBS","anemones",63631.9874684366,0.12909794027644
1987,"EBS","arrowtooth",280116.39278787,0.568306142638055
1987,"EBS","bairdi",64451.7039169842,0.130760998579793
1987,"EBS","benthic_amphipods",5.1891441161914,1.05278468243698e-05
1987,"EBS","bivalves",7864.59589831842,0.0159558607545155
1987,"EBS","brittle_stars",154866.560697277,0.314196598269572
1987,"EBS","bryozoan",904.483584427751,0.00183503568580809
1987,"EBS","capelin",960.7140973397,0.00194911735583641
1987,"EBS","corals",7270.43423317944,0.0147504128310366
1987,"EBS","dogfish",215.8947365738,0.000438011869769547
1987,"EBS","dover_sole",77.4260499931495,0.00015708363003457
1987,"EBS","dusky_rock",49.7193073031545,0.000100871596506277
1987,"EBS","eelpouts",27378.9906256025,0.0555470831139213
1987,"EBS","eulachon",1816.11349352706,0.00368456998830802
1987,"EBS","fh_sole",380021.542293715,0.770995851656056
1987,"EBS","gelatinous_filter_feeders",5.18118605871793,1.0511701346768e-05
1987,"EBS","gen_invert",5149.00337427244,0.0104464084266539
1987,"EBS","gr_turbot",11786.8959840402,0.0239135072521037
1987,"EBS","greenlings",132.840819499285,0.000269510302353808
1987,"EBS","halibut",84304.5863788478,0.17103895211139
1987,"EBS","hermits",377007.226605042,0.76488034336797
1987,"EBS","herring",9564.79321125924,0.0194052575107157
1987,"EBS","hybrid_chion",2691.16255736927,0.00545988828775439
1987,"EBS","kamchatka",39.9104800123476,8.09712374235339e-05
1987,"EBS","king_crabs",74295.4218423984,0.15073214452999
1987,"EBS","lg_sculpins",191002.524189814,0.387510015662124
1987,"EBS","misc_crabs",30869.1397183849,0.062627972412867
1987,"EBS","misc_crustaceans",3745.54368380792,0.00759903932019859
1987,"EBS","misc_fish_shallow",25936.3135568856,0.0526201489497514
1987,"EBS","misc_flats",77372.6504038241,0.156975291803002
1987,"EBS","misc_worms",20.8712838953276,4.23441081916255e-05
1987,"EBS","north_rockfish",5758.53060519569,0.0116830303393928
1987,"EBS","np_shrimp",896.041638012331,0.00181790848394762
1987,"EBS","nr_sole",1273488.90566943,2.58368159203532
1987,"EBS","octopus",7813.22395471759,0.0158516362540604
1987,"EBS","opilio",627606.814157996,1.27330215878367
1987,"EBS","oth_managed_forage",141.494643583285,0.000287067366170387
1987,"EBS","oth_pelagic_smelt",8.40699223718699,1.70562860743462e-05
1987,"EBS","oth_sculpins",6097.94852734857,0.0123716486960736
1987,"EBS","oth_skate",159295.237586613,0.323181592881704
1987,"EBS","pac_ocean_perch",208.205780642981,0.000422412351146347
1987,"EBS","pandalid",1390.67903110819,0.00282143943076989
1987,"EBS","pcod",1064599.42637517,2.15988213840857
1987,"EBS","pollock",5498442.88639694,11.1553587999053
1987,"EBS","polychaetes",2608.03134029319,0.00529122989243836
1987,"EBS","rex_sole",12923.6192424178,0.026219715767022
1987,"EBS","rougheye_rock",74.5960937277515,0.000151342154096599
1987,"EBS","sablefish",2762.85920649083,0.00560534798647755
1987,"EBS","salmon_returning",154.474234235582,0.000313400637933648
1987,"EBS","sandlance",32.3641034925404,6.56609869659186e-05
1987,"EBS","scyphozoid_jellies",36568.4099510668,0.0741907740381191
1987,"EBS","sea_pens",1585.994379804,0.00321769939724526
1987,"EBS","sea_stars",851307.065988797,1.7271500252361
1987,"EBS","shells",191205.924892043,0.387922679367176
1987,"EBS","snails",349837.738111626,0.709758302670996
1987,"EBS","sponges",48942.4819254917,0.099295556527006
1987,"EBS","squids",125.338997483055,0.000254290445028181
1987,"EBS","urchins_dollars_cucs",26129.5380921918,0.0530121670292003
1987,"EBS","urochordata",218742.640669509,0.443789758650405
1987,"EBS","yf_sole",2511834.29343381,5.09606326156136
1988,"EBS","ak_plaice",676858.469919814,1.37322497381768
1988,"EBS","ak_skate",227730.620120961,0.462024764039873
1988,"EBS","anemones",88084.6014666784,0.178707927755045
1988,"EBS","arrowtooth",297330.18475322,0.60322985279525
1988,"EBS","atka",53.5386405853153,0.000108620341745467
1988,"EBS","bairdi",117179.409667562,0.237736098348259
1988,"EBS","bivalves",5935.2452983299,0.0120415528971162
1988,"EBS","brittle_stars",185595.46732408,0.376540062780013
1988,"EBS","bryozoan",2967.6246905804,0.00602078059022555
1988,"EBS","capelin",3093.49078523303,0.00627614042129092
1988,"EBS","corals",7778.94889099167,0.0157820982700071
1988,"EBS","dogfish",245.592128971852,0.000498262576099777
1988,"EBS","dover_sole",39.8016635382457,8.07504682281404e-05
1988,"EBS","eelpouts",46374.4440814095,0.0940854662970346
1988,"EBS","eulachon",1716.85905015411,0.00348320044584185
1988,"EBS","fh_sole",544128.109314298,1.1039387728355
1988,"EBS","fish_larvae",127.139208612336,0.000257942751959002
1988,"EBS","gelatinous_filter_feeders",8.06114387717732,1.63546215074901e-05
1988,"EBS","gen_invert",1481.79068352316,0.00300628870438076
1988,"EBS","gr_turbot",13353.4300974752,0.0270917252437634
1988,"EBS","greenlings",301.062604207619,0.000610802265397475
1988,"EBS","halibut",103994.149917642,0.21098556071074
1988,"EBS","hermits",425281.254615769,0.862819726262828
1988,"EBS","herring",150345.082334306,0.305023326038312
1988,"EBS","hybrid_chion",10992.2321712409,0.0223012762732191
1988,"EBS","kamchatka",13723.2042079366,0.0278419308860404
1988,"EBS","king_crabs",59954.323227426,0.121636616224944
1988,"EBS","lg_sculpins",233613.029505012,0.473959122301437
1988,"EBS","misc_crabs",39908.784933166,0.0809677984105522
1988,"EBS","misc_crustaceans",3160.70731521618,0.00641251075826427
1988,"EBS","misc_fish_shallow",57210.4465415542,0.116069780383233
1988,"EBS","misc_flats",66988.8607100068,0.135908436671367
1988,"EBS","misc_worms",13.4305044231945,2.72480952880511e-05
1988,"EBS","no_salmon_shark",3808.47530284797,0.00772671633799348
1988,"EBS","north_rockfish",7535.80843696405,0.0152888097045915
1988,"EBS","np_shrimp",1051.99126304339,0.0021343024263556
1988,"EBS","nr_sole",1480553.78341822,3.00377925493201
1988,"EBS","octopus",9934.52494746269,0.0201553771831898
1988,"EBS","opilio",629709.500618743,1.27756813415124
1988,"EBS","oth_managed_forage",253.429251306782,0.00051416269789993
1988,"EBS","oth_pelagic_smelt",1196.77952862789,0.00242805196344852
1988,"EBS","oth_sculpins",11472.8377713617,0.0232763392176493
1988,"EBS","oth_skate",142202.600206144,0.288503683743549
1988,"EBS","pac_ocean_perch",593.16796082653,0.00120343187486743
1988,"EBS","pandalid",3556.47450013646,0.00721545170722577
1988,"EBS","pcod",976151.605662824,1.98043730366146
1988,"EBS","pollock",7183977.26022274,14.5750070708946
1988,"EBS","polychaetes",5886.45927606067,0.0119425747692939
1988,"EBS","rex_sole",15743.6034669759,0.0319409602147626
1988,"EBS","sablefish",360.207064208346,0.000730795813746778
1988,"EBS","salmon_returning",229.712011589614,0.000466044653527235
1988,"EBS","sandlance",41.4430288471325,8.40805053533141e-05
1988,"EBS","scyphozoid_jellies",23396.0909918808,0.0474664909542578
1988,"EBS","sea_pens",489.326472475898,0.000992756037216492
1988,"EBS","sea_stars",891185.184718031,1.80805560739471
1988,"EBS","shells",210419.645819961,0.426903888276782
1988,"EBS","snails",432036.057522994,0.876524015206005
1988,"EBS","sponges",138500.054262066,0.280991879159471
1988,"EBS","squids",101.263681032068,0.000205445926901701
1988,"EBS","urchins_dollars_cucs",29119.8353586857,0.0590789462274791
1988,"EBS","urochordata",262336.37087387,0.532233653022578
1988,"EBS","yellowtail_rock",81.6181509492205,0.000165588654321736
1988,"EBS","yf_sole",2180749.87099605,4.42435208775069
1989,"EBS","ak_plaice",515038.640661742,1.0449214352324
1989,"EBS","ak_skate",371034.873507307,0.752763505371927
1989,"EBS","anemones",89069.1875669433,0.180705477142168
1989,"EBS","arrowtooth",339245.878086024,0.688269309989763
1989,"EBS","atka",10.2103683482877,2.07150141881321e-05
1989,"EBS","bairdi",138189.930149235,0.280362692711124
1989,"EBS","bivalves",10365.7109806289,0.0210301766507585
1989,"EBS","brittle_stars",177903.596949335,0.360934631270498
1989,"EBS","bryozoan",7130.88300660329,0.014467288310952
1989,"EBS","capelin",594.928796880422,0.0012070042968012
1989,"EBS","corals",4314.17555488839,0.00875269185020073
1989,"EBS","eelpouts",62033.5338325,0.12585496327326
1989,"EBS","eulachon",1208.15207312024,0.00245112482551171
1989,"EBS","fh_sole",504084.565182763,1.02269757207442
1989,"EBS","gelatinous_filter_feeders",3.1761077922281,6.4437555761713e-06
1989,"EBS","gr_turbot",13208.8800049278,0.0267984589172338
1989,"EBS","greenlings",750.568486834817,0.00152276943628145
1989,"EBS","halibut",77427.1693768244,0.157085901064166
1989,"EBS","hermits",439288.919220806,0.891238776500578
1989,"EBS","herring",7831.80277540883,0.0158893293637592
1989,"EBS","hybrid_chion",1729.48121140403,0.00350880855717124
1989,"EBS","kamchatka",17069.8683320298,0.0346317148045734
1989,"EBS","king_crabs",72409.8103200968,0.146906575451051
1989,"EBS","lg_sculpins",212749.151979244,0.431630040311148
1989,"EBS","misc_crabs",38794.9079801835,0.0787079409697837
1989,"EBS","misc_crustaceans",6331.99263040323,0.0128464823896336
1989,"EBS","misc_fish_shallow",39699.693385841,0.0805435889969731
1989,"EBS","misc_flats",72417.195666344,0.14692155899984
1989,"EBS","misc_worms",26.1711101293437,5.3096509269368e-05
1989,"EBS","north_rockfish",375.020555525275,0.000760849742492398
1989,"EBS","np_shrimp",528.481118465978,0.00107219382237258
1989,"EBS","nr_sole",1326689.80565849,2.69161671841883
1989,"EBS","octopus",4909.58522221881,0.00996067174727948
1989,"EBS","opilio",711525.84541538,1.44355888839936
