"year","model","species_name","jcat","prey_guild","cons_tot_prey","cons_tot","diet_prop"
1990,"WGOA","Pacific_cod","adu","AK Skate",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Algae",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Anemones",1319.43868057143,651936.372245132,0.00202387646516417
1990,"WGOA","Pacific_cod","adu","Arrow or Kam",3512.87700334507,651936.372245132,0.00538837400841351
1990,"WGOA","Pacific_cod","adu","Arrowtooth",24012.588769813,651936.372245132,0.0368327183328008
1990,"WGOA","Pacific_cod","adu","Atka",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Bairdi",67709.7548229037,651936.372245132,0.103859452709665
1990,"WGOA","Pacific_cod","adu","Benth Amph",3967.07403046027,651936.372245132,0.00608506320455552
1990,"WGOA","Pacific_cod","adu","Benth. Urochordata",2.27501555398159,651936.372245132,3.48962820734623e-06
1990,"WGOA","Pacific_cod","adu","Birds",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Brittle Star",68.1091956206943,651936.372245132,0.000104472151762511
1990,"WGOA","Pacific_cod","adu","Capelin",10794.7256726976,651936.372245132,0.0165579435850816
1990,"WGOA","Pacific_cod","adu","Chaeteg etc.",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Clam",982.808279370569,651936.372245132,0.00150752177852262
1990,"WGOA","Pacific_cod","adu","Copepod",93.7080578292057,651936.372245132,0.000143738042267062
1990,"WGOA","Pacific_cod","adu","Dungeness",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Eelpout",12847.2809667287,651936.372245132,0.0197063417745591
1990,"WGOA","Pacific_cod","adu","Empty",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Eulachon",943.445511014424,651936.372245132,0.0014471435421917
1990,"WGOA","Pacific_cod","adu","Euphausiid",6615.32854151293,651936.372245132,0.0101471996703162
1990,"WGOA","Pacific_cod","adu","FH Sole",5334.32497605028,651936.372245132,0.00818227852156796
1990,"WGOA","Pacific_cod","adu","Fish Eggs",166.27634231095,651936.372245132,0.000255049954857295
1990,"WGOA","Pacific_cod","adu","Gen Rock Sole",1358.61616886349,651936.372245132,0.00208397050188304
1990,"WGOA","Pacific_cod","adu","Gen. Cephalopod",223.750003232549,651936.372245132,0.00034320834479905
1990,"WGOA","Pacific_cod","adu","Gen. Clupeids",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Gen. Crab",995.380857137439,651936.372245132,0.0015268067552506
1990,"WGOA","Pacific_cod","adu","Gen. Crustacea",15.2314737149843,651936.372245132,2.33634360091466e-05
1990,"WGOA","Pacific_cod","adu","Gen. Echinoderm",100.267514134891,651936.372245132,0.000153799539960611
1990,"WGOA","Pacific_cod","adu","Gen. Fish",50497.5107597111,651936.372245132,0.0774577288667116
1990,"WGOA","Pacific_cod","adu","Gen. Flatfish",2992.77523650606,651936.372245132,0.00459059405782127
1990,"WGOA","Pacific_cod","adu","Gen. Gadid",656.512524914756,651936.372245132,0.00100701932406972
1990,"WGOA","Pacific_cod","adu","Gen. Hexagrammidae",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Gen. Hydrozoa",12.796882414158,651936.372245132,1.96290358368689e-05
1990,"WGOA","Pacific_cod","adu","Gen. Mollusc",1863.90999765712,651936.372245132,0.00285903667445062
1990,"WGOA","Pacific_cod","adu","Gen. Particulate",24.6913995678397,651936.372245132,3.78739408000933e-05
1990,"WGOA","Pacific_cod","adu","Gen. Rockfish",17.4203333374066,651936.372245132,2.67209103204575e-05
1990,"WGOA","Pacific_cod","adu","Gen. Rocks et al",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Gen. Sebastes",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Gen. Shark Skate",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Gen. Smelt",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Glopp",851.901803396566,651936.372245132,0.00130672537944584
1990,"WGOA","Pacific_cod","adu","Hermit Crab",28787.2661658976,651936.372245132,0.0441565578965326
1990,"WGOA","Pacific_cod","adu","Herring",37.2442046837796,651936.372245132,5.71285884165633e-05
1990,"WGOA","Pacific_cod","adu","Kamchat fl",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","King Crab",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Lg Sculpin",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Lingcod",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","MISSING",161677.373600764,651936.372245132,0.247995633444995
1990,"WGOA","Pacific_cod","adu","Macrouridae",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Managed Forage",5661.45368707639,651936.372245132,0.00868405864145842
1990,"WGOA","Pacific_cod","adu","Misc. Crab",31809.8456040095,651936.372245132,0.0487928683814083
1990,"WGOA","Pacific_cod","adu","Misc. Crustacean",1370.74069162907,651936.372245132,0.00210256821061928
1990,"WGOA","Pacific_cod","adu","Misc. Flatfish",0,651936.372245132,0
1990,"WGOA","Pacific_cod","adu","Misc. Worm. Etc.",4210.70778632233,651936.372245132,0.00645877107887313
1990,"WGOA","Pacific_cod","adu","Myctophidae",0,651936.372245132,0
