"year","model","species_name","lbin","prey_type","p_tot_bioen","p_tot_vonb","tot_bioen","tot_vonb","bioen_prop","vonb_prop"
2006,"EBS","Walleye_pollock","[40,999)","Walleye pollock",140.055792799531,50790.3332163188,8961.28896711161,3180055.27540199,0.0156289785223468,0.0159715252779367
2007,"EBS","Walleye_pollock","[0,12)","Amphipods",9.2971196659649,2167.60386358165,48.5763738695059,11521.9540049665,0.191391800691843,0.188128147590878
2007,"EBS","Walleye_pollock","[0,12)","Benthos",15.2698800595053,3708.20178839482,48.5763738695059,11521.9540049665,0.314347878261269,0.321837926691635
2007,"EBS","Walleye_pollock","[0,12)","Copepods",9.78934436183658,2309.10084055095,48.5763738695059,11521.9540049665,0.201524806856403,0.200408788262443
2007,"EBS","Walleye_pollock","[0,12)","Euphausiids",13.4731789946782,3162.69178218581,48.5763738695059,11521.9540049665,0.277360739829452,0.274492658174345
2007,"EBS","Walleye_pollock","[0,12)","Other fish",0,0,48.5763738695059,11521.9540049665,0,0
2007,"EBS","Walleye_pollock","[0,12)","Other plankton",0.746850787520854,174.355730253315,48.5763738695059,11521.9540049665,0.0153747743610334,0.0151324792806983
2007,"EBS","Walleye_pollock","[0,12)","Walleye pollock",0,0,48.5763738695059,11521.9540049665,0,0
2007,"EBS","Walleye_pollock","[12,25)","Amphipods",28.4600008148932,7162.3303515546,273.763871063066,65354.3637407543,0.103958205676954,0.109592228301172
2007,"EBS","Walleye_pollock","[12,25)","Benthos",40.7612114092963,10187.9196600966,273.763871063066,65354.3637407543,0.148891857976052,0.155887366611199
2007,"EBS","Walleye_pollock","[12,25)","Copepods",111.350917807353,25517.5752445099,273.763871063066,65354.3637407543,0.406740733811808,0.390449447962376
2007,"EBS","Walleye_pollock","[12,25)","Euphausiids",77.5281330353416,18748.187818853,273.763871063066,65354.3637407543,0.28319344234244,0.28686971681375
2007,"EBS","Walleye_pollock","[12,25)","Other fish",0.986521370113603,239.43997479623,273.763871063066,65354.3637407543,0.00360354843859708,0.00366371824452355
2007,"EBS","Walleye_pollock","[12,25)","Other plankton",14.6770866260683,3498.91069094401,273.763871063066,65354.3637407543,0.0536122117541478,0.053537522066979
2007,"EBS","Walleye_pollock","[12,25)","Walleye pollock",0,0,273.763871063066,65354.3637407543,0,0
2007,"EBS","Walleye_pollock","[25,40)","Amphipods",6.03945186842546,1908.09080042342,352.937887693249,109343.782381763,0.0171119397463912,0.0174503822609823
2007,"EBS","Walleye_pollock","[25,40)","Benthos",6.40967305423671,1984.11962704979,352.937887693249,109343.782381763,0.0181609095473694,0.0181457014183252
2007,"EBS","Walleye_pollock","[25,40)","Copepods",261.315703310484,80812.5842799513,352.937887693249,109343.782381763,0.74040139192311,0.73906885713723
2007,"EBS","Walleye_pollock","[25,40)","Euphausiids",44.5668895622794,13853.4479961662,352.937887693249,109343.782381763,0.126274030406773,0.126696257385704
2007,"EBS","Walleye_pollock","[25,40)","Other fish",8.72570454228893,2697.8591574921,352.937887693249,109343.782381763,0.024723059910963,0.0246731830445813
2007,"EBS","Walleye_pollock","[25,40)","Other plankton",13.0805620105446,4057.64999942696,352.937887693249,109343.782381763,0.0370619377138489,0.0371091058955697
2007,"EBS","Walleye_pollock","[25,40)","Walleye pollock",12.7999033449899,4030.0305212529,352.937887693249,109343.782381763,0.0362667307515445,0.0368565128576077
2007,"EBS","Walleye_pollock","[40,999)","Amphipods",1018.52878161085,384146.494703974,13096.3961763688,4741455.17424215,0.0777716837437071,0.0810186916436205
2007,"EBS","Walleye_pollock","[40,999)","Benthos",154.534646409062,58326.7913238429,13096.3961763688,4741455.17424215,0.0117997840266855,0.012301453705753
2007,"EBS","Walleye_pollock","[40,999)","Copepods",3566.76315304549,1208165.63987578,13096.3961763688,4741455.17424215,0.272346919336587,0.254809039730906
2007,"EBS","Walleye_pollock","[40,999)","Euphausiids",5299.15829153379,1999292.2720854,13096.3961763688,4741455.17424215,0.404627213484549,0.421662168809802
2007,"EBS","Walleye_pollock","[40,999)","Other fish",252.007206250454,93376.2529553405,13096.3961763688,4741455.17424215,0.0192424849444596,0.0196935855183457
2007,"EBS","Walleye_pollock","[40,999)","Other plankton",1947.07895324907,686146.591305184,13096.3961763688,4741455.17424215,0.148672881228379,0.144712238350931
2007,"EBS","Walleye_pollock","[40,999)","Walleye pollock",858.325144270048,312001.131992629,13096.3961763688,4741455.17424215,0.0655390332356329,0.0658028222406421
2008,"EBS","Walleye_pollock","[0,12)","Amphipods",0.187417589591467,46.8260494648689,6.51436944195805,1632.00934402011,0.0287698742389922,0.0286922679924876
2008,"EBS","Walleye_pollock","[0,12)","Benthos",1.63391120620442,410.183939522309,6.51436944195805,1632.00934402011,0.250816478979632,0.251336759207461
2008,"EBS","Walleye_pollock","[0,12)","Copepods",4.09510181724896,1024.92903103833,6.51436944195805,1632.00934402011,0.628625971206522,0.628016643895945
2008,"EBS","Walleye_pollock","[0,12)","Euphausiids",0.238722108176002,59.8839575621917,6.51436944195805,1632.00934402011,0.0366454666569001,0.0366933913593167
2008,"EBS","Walleye_pollock","[0,12)","Other fish",0,0,6.51436944195805,1632.00934402011,0,0
2008,"EBS","Walleye_pollock","[0,12)","Other plankton",0.35921672073719,90.1863664324083,6.51436944195805,1632.00934402011,0.0551422089179547,0.0552609375447895
2008,"EBS","Walleye_pollock","[0,12)","Walleye pollock",0,0,6.51436944195805,1632.00934402011,0,0
2008,"EBS","Walleye_pollock","[12,25)","Amphipods",8.56391058382413,2241.07936964036,131.045153167853,35231.9904270258,0.0653508380646083,0.0636092182836559
2008,"EBS","Walleye_pollock","[12,25)","Benthos",7.99530569844595,2184.39459088819,131.045153167853,35231.9904270258,0.0610118383257178,0.0620003174504892
2008,"EBS","Walleye_pollock","[12,25)","Copepods",90.3080189275546,24099.0179870403,131.045153167853,35231.9904270258,0.689136658201171,0.684009551971109
2008,"EBS","Walleye_pollock","[12,25)","Euphausiids",11.9836260096417,3367.45611001536,131.045153167853,35231.9904270258,0.0914465412871257,0.0955795022989179
2008,"EBS","Walleye_pollock","[12,25)","Other fish",0.0136568563250225,3.86405838977211,131.045153167853,35231.9904270258,0.000104214890782948,0.000109674711616862
2008,"EBS","Walleye_pollock","[12,25)","Other plankton",12.1806350920612,3336.1783110518,131.045153167853,35231.9904270258,0.0929499092305939,0.0946917352842114
2008,"EBS","Walleye_pollock","[12,25)","Walleye pollock",0,0,131.045153167853,35231.9904270258,0,0
2008,"EBS","Walleye_pollock","[25,40)","Amphipods",4.96084375406843,1621.55370972611,191.021683722813,62363.7930699365,0.0259700556365475,0.0260015247614534
2008,"EBS","Walleye_pollock","[25,40)","Benthos",9.62660512385942,3085.43299247906,191.021683722813,62363.7930699365,0.0503953526963377,0.0494747487379251
2008,"EBS","Walleye_pollock","[25,40)","Copepods",143.959764291594,47174.3486588031,191.021683722813,62363.7930699365,0.753630485743652,0.756438092306227
2008,"EBS","Walleye_pollock","[25,40)","Euphausiids",16.8711998386639,5303.19790954916,191.021683722813,62363.7930699365,0.0883208623746888,0.0850364874952685
2008,"EBS","Walleye_pollock","[25,40)","Other fish",0.191995995899158,72.48687443341,191.021683722813,62363.7930699365,0.00100510053182108,0.00116232305421386
2008,"EBS","Walleye_pollock","[25,40)","Other plankton",15.4112747187282,5106.77292494565,191.021683722813,62363.7930699365,0.0806781430169527,0.0818868236449116
2008,"EBS","Walleye_pollock","[25,40)","Walleye pollock",0,0,191.021683722813,62363.7930699365,0,0
2008,"EBS","Walleye_pollock","[40,999)","Amphipods",627.144507760322,258957.844750548,8235.33059789452,3160420.31460682,0.0761529243186254,0.0819377864247035
2008,"EBS","Walleye_pollock","[40,999)","Benthos",168.433498194164,62461.5715457528,8235.33059789452,3160420.31460682,0.0204525484668735,0.019763691322027
2008,"EBS","Walleye_pollock","[40,999)","Copepods",2841.8837008693,1064231.96309481,8235.33059789452,3160420.31460682,0.345084349327259,0.336737477029922
2008,"EBS","Walleye_pollock","[40,999)","Euphausiids",2814.18270648798,1106574.73709626,8235.33059789452,3160420.31460682,0.341720672052615,0.350135306997584
2008,"EBS","Walleye_pollock","[40,999)","Other fish",156.105481513824,58474.0575990865,8235.33059789452,3160420.31460682,0.0189555816440126,0.0185019876403247
2008,"EBS","Walleye_pollock","[40,999)","Other plankton",1216.27167536767,458019.069819447,8235.33059789452,3160420.31460682,0.147689477782303,0.144923467205477
2008,"EBS","Walleye_pollock","[40,999)","Walleye pollock",411.309027701265,151701.070700913,8235.33059789452,3160420.31460682,0.0499444464083108,0.048000283379961
2009,"EBS","Walleye_pollock","[0,12)","Amphipods",5.8389236170838,1366.36832588782,32.2924193074932,7645.47520739065,0.180814065415313,0.178715944898623
2009,"EBS","Walleye_pollock","[0,12)","Benthos",1.93612538925534,450.598375468823,32.2924193074932,7645.47520739065,0.0599560339787264,0.0589366080257828
2009,"EBS","Walleye_pollock","[0,12)","Copepods",17.8280564497155,4232.77036427298,32.2924193074932,7645.47520739065,0.552081783651889,0.553630774995031
2009,"EBS","Walleye_pollock","[0,12)","Euphausiids",4.66426994097809,1142.72266398422,32.2924193074932,7645.47520739065,0.144438541335792,0.149463915974717
2009,"EBS","Walleye_pollock","[0,12)","Other fish",0,0,32.2924193074932,7645.47520739065,0,0
2009,"EBS","Walleye_pollock","[0,12)","Other plankton",2.02504391046043,453.01547777681,32.2924193074932,7645.47520739065,0.0627095756182793,0.0592527561058459
2009,"EBS","Walleye_pollock","[0,12)","Walleye pollock",0,0,32.2924193074932,7645.47520739065,0,0
2009,"EBS","Walleye_pollock","[12,25)","Amphipods",19.6085759332348,4945.6530563524,155.580540906571,39182.4009194366,0.126034887261448,0.126221286605719
2009,"EBS","Walleye_pollock","[12,25)","Benthos",7.70796404529115,1938.52056413774,155.580540906571,39182.4009194366,0.0495432397932073,0.0494742669833724
2009,"EBS","Walleye_pollock","[12,25)","Copepods",109.780592581632,27578.2560120838,155.580540906571,39182.4009194366,0.705619044270817,0.703842933688207
2009,"EBS","Walleye_pollock","[12,25)","Euphausiids",13.5622614757699,3501.13768685799,155.580540906571,39182.4009194366,0.0871719650590125,0.0893548533193951
2009,"EBS","Walleye_pollock","[12,25)","Other fish",0.504741003144949,122.023858958428,155.580540906571,39182.4009194366,0.0032442425010468,0.00311425170727345
2009,"EBS","Walleye_pollock","[12,25)","Other plankton",4.41640586749886,1096.80974104628,155.580540906571,39182.4009194366,0.0283866211144682,0.0279924076960327
2009,"EBS","Walleye_pollock","[12,25)","Walleye pollock",0,0,155.580540906571,39182.4009194366,0,0
2009,"EBS","Walleye_pollock","[25,40)","Amphipods",22.342756211923,7384.97486118651,843.547278385851,264012.839243293,0.0264866674155792,0.0279720292480969
2009,"EBS","Walleye_pollock","[25,40)","Benthos",14.5376987112576,4778.8823320922,843.547278385851,264012.839243293,0.0172340058272441,0.0181009467031577
2009,"EBS","Walleye_pollock","[25,40)","Copepods",677.948887190511,211016.324254243,843.547278385851,264012.839243293,0.803688073640381,0.799265387467718
2009,"EBS","Walleye_pollock","[25,40)","Euphausiids",78.3529462086082,24605.2394438431,843.547278385851,264012.839243293,0.0928850678749607,0.0931971320575393
2009,"EBS","Walleye_pollock","[25,40)","Other fish",0.745398349602677,242.164433672074,843.547278385851,264012.839243293,0.000883647388477165,0.000917244912657126
2009,"EBS","Walleye_pollock","[25,40)","Other plankton",37.0038143674615,12064.6775122715,843.547278385851,264012.839243293,0.043866912164389,0.0456973136111522
2009,"EBS","Walleye_pollock","[25,40)","Walleye pollock",12.615777346487,3920.57640598476,843.547278385851,264012.839243293,0.0149556256889686,0.0148499459996787
2009,"EBS","Walleye_pollock","[40,999)","Amphipods",952.055084185832,398936.867750886,5984.12357551041,2270040.7969829,0.159096828829212,0.175739955106142
2009,"EBS","Walleye_pollock","[40,999)","Benthos",52.9623388139449,21407.8301661358,5984.12357551041,2270040.7969829,0.00885047545319576,0.00943059269885758
2009,"EBS","Walleye_pollock","[40,999)","Copepods",2006.20808258264,717985.355885084,5984.12357551041,2270040.7969829,0.335255122536724,0.316287423926193
2009,"EBS","Walleye_pollock","[40,999)","Euphausiids",1520.37343922383,582648.574895052,5984.12357551041,2270040.7969829,0.254067854722427,0.256668768098549
