"Model","Predator","Year","Stratgroup","Lbin","Pred_n","Prey_guild","SCI_mean","X0.","X2.5.","X25.","X50.","X75.","X97.5.","X100."
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Amphipods",0.00359665076951271,0.000509576739474257,0.00155248894938956,0.00274754043827706,0.00351906620385909,0.00434881200480919,0.00600712310479404,0.00859934776588235
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"MISC_NA",0.000476225067886731,6.72788564516212e-07,2.44260438124157e-05,0.000123212896959631,0.000453868780309546,0.000787869556342527,0.00127029634742769,0.0023836660165253
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Motile_epifauna",0.00147946205337115,0,0,0,0.00147946205337115,0.0029589241067423,0.00443838616011345,0.0088767723202269
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Polychaete",0.00516169419713981,0.00110991261329292,0.00262219523528974,0.00412356041765634,0.00505312659710558,0.00607452697535265,0.00817595574112942,0.012945265446362
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Shrimp",0.000499016766961812,1.41022131056529e-05,0.000146489362958728,0.00035035584716675,0.000487325323474811,0.00062748370222487,0.00095651642892314,0.00140011913091076
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Snow_crab",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Walleye_pollock",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Eelpout",0.000326622014844875,0,0,0.000127438099583969,0.000326622014844875,0.000454060114428844,0.000796735661043624,0.00139428740682634
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Infauna",0.00113336725640162,0,4.79961241592545e-06,6.09324113208732e-05,0.00112130211087888,0.00218407161664485,0.00332984041766426,0.00656674591614819
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Euphausiids",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Flatfish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Octopus",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Offal",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Shelf_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Shelf_demersals",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Copepods",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Squid",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Tanner_crab",0.000406027898685534,0,0,0,0.000406027898685534,0.000812055797371068,0.0012180836960566,0.0024361673921132
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Sessile_epifauna",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Detritus",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Pacific_cod",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Gelatinous",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Phyto_microzooplankton",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"King_crab",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Rockfish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Salmon",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Slope_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[20,30)",14,"Atka_mackerel",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Amphipods",0.000791359241871691,9.76495245584188e-05,0.00030637703005043,0.000597072920998373,0.00077613030742594,0.000967004641187986,0.00135667458723192,0.00187499904731329
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"MISC_NA",0.00205296049467473,0.000229310971926805,0.000512054531167254,0.000947185262269644,0.00197369994322073,0.00296981961618611,0.00472711908184913,0.0108943643364083
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Motile_epifauna",0.00041814384260656,6.94307081569439e-05,0.000187631705976718,0.000330383187852808,0.00041124015504351,0.000501024739557321,0.00067174132253662,0.000988632954633595
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Polychaete",0.00345850627339714,0.0012497088926868,0.00217429442600369,0.00297416290933454,0.0034343661223665,0.00392340131131246,0.00493866202200057,0.00658318665954001
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Shrimp",0.00138155739392986,0.000166792876992598,0.000583324867580005,0.0010722659737966,0.00135672809959408,0.00166765224179233,0.00228002579691428,0.0035391090205169
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Snow_crab",0.00462293583410292,0.000772240716941582,0.00214878629110824,0.00358405247133915,0.00448983289486387,0.00553650046547968,0.00773374331941803,0.0120363615393455
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Walleye_pollock",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Eelpout",0.000427775923356697,0,0,4.99734055108134e-05,0.00041292303268437,0.00078531081703642,0.00124279252173777,0.00317094904949033
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Infauna",0.00123603590993196,9.5103289808193e-06,0.000183127133659372,0.000487687868684785,0.00117262311206569,0.00186032220983527,0.00305543117720939,0.00602078213976158
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Euphausiids",3.57743609789919e-06,0,0,0,3.57743609789919e-06,7.15487219579838e-06,1.07323082936976e-05,2.14646165873951e-05
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Flatfish",0.000359862575879318,0,0,2.00556090551305e-05,0.000359862575879318,0.000679613933648375,0.00105953211858282,0.00207895301905538
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Octopus",0.000567593948432421,0,0,0.000288209099929085,0.000522018682859698,0.000766858580072497,0.00141457274536818,0.00266883793609969
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Offal",0.00470036774711044,0,0,0.00241192664914532,0.00451848086058924,0.00686532329389536,0.011630775256845,0.0206677369780235
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Shelf_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Shelf_demersals",6.40578504129613e-05,0,0,2.00046299083023e-06,6.40578504129613e-05,0.000124114774844262,0.000190173088248054,0.000372344324532786
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Copepods",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Squid",4.82818613522991e-07,0,0,2.52073640912873e-07,4.63321908314451e-07,6.29268120735076e-07,1.11391869735228e-06,1.9915965328118e-06
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Tanner_crab",0.00040307310729967,0,2.97969033733179e-05,0.000225868942189656,0.000373276203926352,0.000545981143149331,0.000967922124155325,0.00204119826399163
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Sessile_epifauna",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Detritus",5.38977463915184e-07,0,0,0,5.38977463915184e-07,1.07795492783037e-06,1.61693239174555e-06,3.2338647834911e-06
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Pacific_cod",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Gelatinous",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Phyto_microzooplankton",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"King_crab",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Rockfish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Salmon",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Slope_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[30,60)",34,"Atka_mackerel",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Amphipods",1.30060108070552e-06,0,0,7.04761254989359e-07,1.30060108070552e-06,1.89644090642168e-06,3.1970419871272e-06,4.93332878492552e-06
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"MISC_NA",0.00460842629495354,3.20244835830365e-05,0.000768454542435274,0.00257106814491596,0.00433658577473328,0.00632795801847533,0.0104243999723232,0.0165234058157315
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Motile_epifauna",0.00143421894812023,9.45235589218458e-06,0.000349457680404914,0.000952594881257088,0.00136395928810574,0.00182985708575531,0.00283876814061492,0.00452296332705193
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Polychaete",0.000480078008174175,3.74240992382692e-05,9.47531584363023e-05,0.000225536874010297,0.000457153447914047,0.000686342661596137,0.0011078665516831,0.0018871815244326
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Shrimp",2.31220257071937e-05,0,0,0,2.31220257071937e-05,4.62440514143874e-05,6.9366077121581e-05,0.000138732154243162
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Snow_crab",0.00492644402040763,0,2.51742326365078e-05,0.00271831713618107,0.00469747150041402,0.00686783703568582,0.0115149600708268,0.0203116030054726
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Walleye_pollock",0.00647832562887469,0,0,0,0.00647832562887469,0.0129566512577494,0.0194349768866241,0.0388699537732481
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Eelpout",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Infauna",0.0013441260727155,2.91590677280015e-05,0.000254978705032207,0.000834672312383688,0.00127380660913178,0.0017687310473847,0.00288106797874589,0.00495665276089502
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Euphausiids",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Flatfish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Octopus",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Offal",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Shelf_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Shelf_demersals",0.00115259909794037,0,0,0,0.00115259909794037,0.00230519819588073,0.0034577972938211,0.0069155945876422
"EBS","Pacific_cod",1984,"NW_middle","[60,85)",11,"Copepods",0,0,0,0,0,0,0,0
