"year","model","stratum_bin","species_name","lbin","strat_cons_bioen_t_km2","strat_cons_vonb_t_km2","strat_bio_t_km2","area","cons_bioen_tons","cons_vonb_tons","biomass_tons"
1990,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",NA,0,0,9261.873,NA,0,0
1990,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",NA,0.248132096211678,0.278031250007933,9261.873,NA,2298.16796233635,2575.09012760473
1990,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",NA,1.12160762581636,1.52609620400464,9261.873,NA,10388.1873861427,14134.5092272731
1993,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,0,0,21121.824,0,0,0
1993,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.0137592301844351,1.25776198931317,1.29922545857585,21121.824,290.620038331126,26566.2273721627,27442.0114723584
1993,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",0.0176416893054648,1.3669320642395,1.83018266562494,21121.824,372.624656572711,28872.0984808235,38656.7961511809
1993,"WGOA","Chirikof_gully","Pacific_cod","[85,999)",0.00415418430258933,0.254907426260578,0.493129976068908,21121.824,87.7439497028546,5384.10979376891,10415.8045636517
1993,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",7.59827117504323e-06,0.00125800153486265,0.000437174869793367,38780.307,0.294663288837427,48.7856857284448,16.9537756632718
1993,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.000504259965830809,0.069086044269844,0.0324165286359,38780.307,19.5553562827283,2679.17800620014,1257.1229323745
1993,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.00941765409306735,0.78013657595603,0.810376627919426,38780.307,365.219516948958,30253.9359175037,31426.6544163401
1993,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",0.0177647013976316,1.22908605285512,1.69325028499517,38780.307,688.920573963483,47664.3344591397,65664.76587995
1993,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.00377604096811226,0.219605117713199,0.397470525174741,38780.307,146.436027987971,8516.35388368901,15414.0289897277
1993,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,0,0,8151.034,0,0,0
1993,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.00216678415057506,0.203950525601492,0.221463321414855,8151.034,17.6615312819984,1662.40766849563,1805.15506260541
1993,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.00278684885740223,0.227160902097634,0.309543163459048,8151.034,22.7156997895467,1851.59623646848,2523.09684982226
1993,"WGOA","Chirikof_slope","Pacific_cod","[85,999)",0.00137292282150615,0.0958092834633834,0.166640376182328,8151.034,11.1907405974726,780.944727025676,1358.29137203494
1993,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,0,0,17779.462,0,0,0
1993,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.000200532002367829,0.0272403507606688,0.0143373946227968,17779.462,3.56535111588273,484.318781215982,254.911162875019
1993,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.00569993917089989,0.49134770970258,0.530324124040977,17779.462,101.341851891326,8735.89793344405,9428.87761106983
1993,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.00761629486400094,0.569123991133958,0.769272271881382,17779.462,135.4136251153,10118.7183736545,13677.2471255687
1993,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.00183007278655314,0.109725651964231,0.209661333952776,17779.462,32.5377095657557,1950.86305952327,3727.66571988269
1993,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",5.2429083333466e-05,0.00874265424124155,0.00290669473036883,73935.803,3.87638637681373,646.39516167755,214.908808965688
1993,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.00131595553003598,0.172095979018945,0.083884850222465,73935.803,97.296228825501,12724.0544018369,6202.09376073268
1993,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.0190658769794696,1.51272776714204,1.62134232914814,73935.803,1409.6509243763,111844.742184044,119875.247043458
1993,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",0.0153195408730672,1.05784959542389,1.41103084649317,73935.803,1132.66255604154,78212.9592908908,104325.698693242
1993,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.00305700538350138,0.173109682220721,0.315433893648454,73935.803,226.022147804498,12799.0033620639,23321.8582203151
1993,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,0,0,9773.081,0,0,0
1993,"WGOA","Kodiak_slope","Pacific_cod","[30,60)",0.00289956174993381,0.283005107218039,0.29719820977995,9773.081,28.3376518466049,2765.83183625558,2904.54217723445
1993,"WGOA","Kodiak_slope","Pacific_cod","[60,85)",0.00444185819348422,0.375413968074244,0.494656145093894,9773.081,43.4106399154349,3668.951118521,4834.31457315038
1993,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,0,0,6523.558,0,0,0
1993,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.00588721871853896,0.559039969779025,0.577360522398667,6523.558,38.4056127690746,3646.92966717172,3766.444854778
1993,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.00419909416068293,0.335779324029066,0.454603125961531,6523.558,27.3930343046764,2190.47589550441,2965.62985919136
1993,"WGOA","Shumagin_gully","Pacific_cod","[85,999)",0.00301654632474601,0.193156091873675,0.370902516391475,6523.558,19.6786149091674,1260.06496839125,2419.60407802574
1993,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.000330709277463685,0.0631698284216912,0.0208595434231999,49442.31,16.3510306162355,3123.26223947206,1031.34401238831
1993,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.000279272919343533,0.0429059959819843,0.0200377804199826,49442.31,13.8078982527879,2121.37155420002,990.714151236708
1993,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",0.0133107196383101,1.30806039615505,1.23634344318795,49442.31,658.112726680418,64673.527605421,61127.6757845659
1993,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",0.0102579926028599,0.78685901011755,1.09629919296626,49442.31,507.178850248308,38904.127104525,54203.5645513874
1993,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.00575718049320766,0.362381848087827,0.688982240667307,49442.31,284.648302671126,17916.9956715313,34064.8735275676
1993,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,0,0,9261.873,0,0,0
1993,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.00298630035758051,0.27916333420832,0.302939093746246,9261.873,27.6587346517653,2585.57534769401,2805.78341301283
1993,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.00195809549413454,0.164438909196396,0.211178218065274,9261.873,18.1356317885463,1523.01229323555,1955.90583608687
1996,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,0,0,21121.824,0,0,0
1996,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.00360670022078243,0.322895690872278,0.352714319547014,21121.824,76.1800872841277,6820.14595296267,7449.96977975179
1996,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",0.0121273874467979,0.952497983128813,1.27756474455801,21121.824,256.152543231075,20118.4947600018,26984.4976831593
1996,"WGOA","Chirikof_gully","Pacific_cod","[85,999)",0.00546039888763231,0.347444989686472,0.648972098001304,21121.824,115.333584274365,7338.67192183948,13707.4744348943
1996,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",3.89161542126396e-05,0.00696365228973858,0.00234760477960171,38780.307,1.50918040762551,270.052573637315,91.0408340676217
1996,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.000619132611069858,0.0911179097712538,0.0418268089436093,38780.307,24.0101527310007,3533.58051412752,1622.05649166352
1996,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.00781790658731473,0.683563646847188,0.714701872368068,38780.307,303.180817553388,26508.8080787735,27716.3580239085
1996,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",0.0334549992281412,2.4531561565394,3.37663649714888,38780.307,1297.39514075208,95134.1488695381,130946.999986838
1996,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.013123157925081,0.7972032080146,1.47538314574177,38780.307,508.920093144123,30915.785148191,57215.8113344917
1996,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,0,0,8151.034,0,0,0
1996,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.00249910212650282,0.232873240331395,0.252720458859032,8151.034,20.3702664025968,1898.15769963137,2059.93305265557
1996,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.0103616295149564,0.841285812726874,1.13474971450309,8151.034,84.4579944718131,6857.34926325438,9249.38350440496
1996,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,0,0,17779.462,0,0,0
1996,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",8.17144518183518e-05,0.0119650090651108,0.00577898098078012,17779.462,1.45283899095522,212.731424002793,102.747172746503
1996,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.00773791228652495,0.753670875732405,0.693393940780738,17779.462,137.575917457603,13399.862695591,12328.1712211414
1996,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.0136544412369165,1.02492066932587,1.42001507246298,17779.462,242.768619102989,18222.5380932939,25247.1040202828
1996,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.00418202333334195,0.252254955577728,0.492844669792087,17779.462,74.3541249382666,4484.9573970059,8762.51307847097
1996,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",0.000269013767110391,0.0460589331699716,0.0159940071171567,73935.803,19.8897488893618,3405.40420924519,1182.52975939469
1996,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.00622547232447157,0.895901666895064,0.409740487299427,73935.803,460.285295364082,66239.2091509251,30294.4919500944
1996,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.0093063638022706,0.869147849459437,0.787801971205862,73935.803,688.07348073101,64261.1441755066,58246.7713460883
1996,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",0.0236653201025443,1.68782573398007,2.33396165709924,73935.803,1749.71444503365,124790.750965881,172563.329288843
1996,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.00654875230859824,0.376982340739342,0.73078353280721,73935.803,484.187260584315,27872.4920793829,54031.0673172779
1996,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,0,0,9773.081,0,0,0
1996,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,0,0,6523.558,0,0,0
1996,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.00677147423911333,0.657215314947106,0.716596288262452,6523.558,44.1741049443616,4287.38222554571,4674.75744906482
1996,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.00401411596710134,0.341864122798336,0.458293605948989,6523.558,26.1863183301117,2230.17043319407,2989.70491943737
1996,"WGOA","Shumagin_gully","Pacific_cod","[85,999)",0.00261532938511299,0.179031242102506,0.338244481446515,6523.558,17.061252932889,1167.92069166774,2206.55749289627
1996,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",0.000399659171715774,0.0814412655070176,0.0261462256076973,49442.31,19.7600726623145,4026.64429599027,1292.72979182571
1996,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.000395663994878872,0.0663232154689806,0.0289903316971158,49442.31,19.5625418906396,3279.17297941413,1433.34896677163
1996,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",0.0169388316724931,1.60777057550252,1.72257551004063,49442.31,837.494966589223,79491.8912028741,85168.1123658369
1996,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",0.0165209200164547,1.37366241629119,1.81233430611466,49442.31,816.832448938758,67917.043021618,89605.9945865559
1996,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.00807798657413765,0.531620197145472,1.01359104250491,49442.31,399.394316374352,26284.5305895275,50114.2825367508
1996,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,0,0,9261.873,0,0,0
1996,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.00179742895655771,0.163201741922166,0.181963780184363,9261.873,16.6475587221601,1511.55380706188,1685.32542266748
1996,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.00519090824207213,0.41655795243149,0.564686131041036,9261.873,48.0775328927253,3858.1068525605,5230.05123056343
1996,"WGOA","Shumagin_slope","Pacific_cod","[85,999)",0.00447198786564469,0.296093888311503,0.543009408144191,9261.873,41.4189836691422,2742.38398961732,5029.28417603666
1999,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",0,0,0,21121.824,0,0,0
1999,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.00766215460237626,0.739223975059754,0.816968565004508,21121.824,161.838680972181,15613.7586977925,17255.8662435578
1999,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",0.0046036583575346,0.397999195178691,0.52291479954243,21121.824,97.2376615839749,8406.46895270596,11044.9143629305
1999,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",5.52249365194686e-05,0.0111120669822785,0.00359219675225686,38780.307,2.14163999228051,430.929368977325,139.306492856924
1999,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.000317778006004791,0.052479607204979,0.0231442483649563,38780.307,12.3235286307137,2035.1752786485,897.541056877255
1999,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.0061268176169579,0.570078149771079,0.621594762780021,38780.307,237.599868118636,22107.8056621144,24105.6357302014
1999,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",0.0203118908280099,1.64209652003141,2.23308607672251,38780.307,787.701362060707,63681.0071704496,86599.7636127245
1999,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.00261679958648235,0.180861027819576,0.31457024437611,38780.307,101.480291321259,7013.84618317869,12199.1306499706
1999,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,0,0,8151.034,0,0,0
1999,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.002110481308208,0.188783640934206,0.24289821184036,8151.034,17.2026048995679,1538.7818758985,1979.87158324998
1999,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,0,0,17779.462,0,0,0
1999,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",7.94078366481772e-05,0.012133825889258,0.00566077709379374,17779.462,1.41182861418847,215.732896312679,100.645571229576
1999,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.00555048502399324,0.521214865262107,0.525830214625879,17779.462,98.6846375656569,9266.91989076275,9348.97831939266
1999,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.002994251235655,0.238217140846325,0.311310715490894,17779.462,53.236176062781,4235.37260342588,5534.93703626315
1999,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.00257449246295799,0.166886582952536,0.300982820844256,17779.462,45.773090914448,2967.15365991445,5351.31262585326
1999,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",4.81105529352506e-05,0.00852186391022847,0.00288380782618546,73935.803,3.55709236404176,630.070851259462,213.216647326706
1999,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.000958673794080988,0.137980506275711,0.0648835984113435,73935.803,70.8803167804345,10201.6995298412,4797.22095007221
1999,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.00815285124483861,0.721548112323421,0.732238749467758,73935.803,602.787603526692,53348.2390877664,54138.6599296145
1999,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",0.0146848378022213,1.08234880277334,1.46060506050431,73935.803,1085.73527483199,80024.3278591354,107991.00801425
1999,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.00386762891162091,0.236814293923461,0.427656781250112,73935.803,285.956249286708,17509.0549831091,31619.1475301224
1999,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,0,0,9773.081,0,0,0
1999,"WGOA","Kodiak_slope","Pacific_cod","[30,60)",0.000685227257273221,0.06587287448802,0.074161633787181,9773.081,6.69678148873903,643.780938074253,724.787654094457
1999,"WGOA","Kodiak_slope","Pacific_cod","[60,85)",0.00150684067006782,0.132209280011743,0.171466496382357,9773.081,14.7264759226671,1292.09200250645,1675.75595793098
1999,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,0,0,6523.558,0,0,0
1999,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.00851986525087066,0.935948099058753,0.956618101443253,6523.558,55.5798351162393,6105.71170919952,6240.55366861495
1999,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.00268617881712311,0.256387991090986,0.326625146190306,6523.558,17.523443311874,1672.56193038553,2130.75808543094
1999,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",5.15558296372937e-05,0.0116532021648015,0.00386790396851049,49442.31,2.54903931123426,576.161233924787,191.238107061326
1999,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",9.28644500968224e-05,0.0171153059123741,0.00786369293338725,49442.31,4.59143292966662,846.220260664434,388.799143757342
1999,"WGOA","Shumagin_shelf","Pacific_cod","[30,60)",0.0119340932923811,1.37215639018454,1.32530824018833,49442.31,590.049140130827,67842.5816119847,65526.3008569461
1999,"WGOA","Shumagin_shelf","Pacific_cod","[60,85)",0.00776088517876497,0.704470297821301,0.985867884340939,49442.31,383.716090882903,34830.6388506731,48743.5855566288
1999,"WGOA","Shumagin_shelf","Pacific_cod","[85,999)",0.00523198845317397,0.389802291333161,0.744019712090805,49442.31,258.681595018248,19272.7257268045,36786.0532513044
1999,"WGOA","Shumagin_slope","Pacific_cod","[0,20)",0,0,0,9261.873,0,0,0
1999,"WGOA","Shumagin_slope","Pacific_cod","[30,60)",0.00110299547012095,0.102518351690957,0.114173738784111,9261.873,10.2158039638355,949.511953530976,1057.46266855361
1999,"WGOA","Shumagin_slope","Pacific_cod","[60,85)",0.00713843891238995,0.585308964184086,0.794269110066829,9261.873,66.1153146248138,5421.05729203456,7356.41962526199
2001,"WGOA","Chirikof_gully","Pacific_cod","[0,20)",3.87533729876428e-08,1.91759589578459e-05,1.36618246439129e-06,21121.824,0.000818541923651346,0.405031230138845,0.028856265564759
2001,"WGOA","Chirikof_gully","Pacific_cod","[20,30)",0.00135139156819053,0.182621248050985,0.100787945775248,21121.824,28.5438548584043,3857.29385999326,2128.82525198632
2001,"WGOA","Chirikof_gully","Pacific_cod","[30,60)",0.0168716665607612,1.65654027856891,1.52072116379535,21121.824,356.360371683083,34989.1522128436,32120.4047747605
2001,"WGOA","Chirikof_gully","Pacific_cod","[60,85)",0.0101895109499285,0.787103437597108,1.05025333287083,21121.824,215.221056930462,16625.0602787211,22183.266052311
2001,"WGOA","Chirikof_shelf","Pacific_cod","[0,20)",0.000123971982992678,0.0219732232713012,0.00699304856347811,38780.307,4.80767155985483,852.128344240604,271.19257015759
2001,"WGOA","Chirikof_shelf","Pacific_cod","[20,30)",0.0009775972427077,0.133987492940262,0.063899536300182,38780.307,37.9115211945581,5196.07611038368,2478.0436348787
2001,"WGOA","Chirikof_shelf","Pacific_cod","[30,60)",0.00865626802045591,0.728295112583601,0.750594564629231,38780.307,335.692731307563,28243.5080525916,29108.2876488529
2001,"WGOA","Chirikof_shelf","Pacific_cod","[60,85)",0.0223808926053896,1.56188524268996,2.15883576982064,38780.307,867.93788617104,60570.3892102863,83720.3139162257
2001,"WGOA","Chirikof_shelf","Pacific_cod","[85,999)",0.00516239618481323,0.304711410146189,0.547725251376264,38780.307,200.199308902686,11816.8020318721,21240.9534000237
2001,"WGOA","Chirikof_slope","Pacific_cod","[0,20)",0,0,0,8151.034,0,0,0
2001,"WGOA","Chirikof_slope","Pacific_cod","[30,60)",0.000828055824884021,0.0725732758674382,0.0838762134964429,8151.034,6.7495111825277,591.547239086868,683.677868000765
2001,"WGOA","Chirikof_slope","Pacific_cod","[60,85)",0.00232573605045847,0.174438098449801,0.2581056371312,8151.034,18.9571536223127,1421.85087135967,2103.82782384807
2001,"WGOA","Kodiak_gully","Pacific_cod","[0,20)",0,0,0,17779.462,0,0,0
2001,"WGOA","Kodiak_gully","Pacific_cod","[20,30)",0.000402971273415829,0.0546390719950468,0.0286051011846197,17779.462,7.16461244278835,971.453304251198,508.583309518101
2001,"WGOA","Kodiak_gully","Pacific_cod","[30,60)",0.00573068744161848,0.523522167272514,0.51202897616162,17779.462,101.888539602133,9307.94247917931,9103.59972456442
2001,"WGOA","Kodiak_gully","Pacific_cod","[60,85)",0.00998225726474683,0.749703971228216,0.997004863684123,17779.462,177.47916371279,13329.3332677012,17726.210087687
2001,"WGOA","Kodiak_gully","Pacific_cod","[85,999)",0.00280899309630452,0.172493445928017,0.314791510419473,17779.462,49.9423860140085,3066.84066712624,5596.82369742562
2001,"WGOA","Kodiak_shelf","Pacific_cod","[0,20)",1.25860171036113e-05,0.00201611918744956,0.000710568521480574,73935.803,0.930557281127236,149.06339106779,52.536454222189
2001,"WGOA","Kodiak_shelf","Pacific_cod","[20,30)",0.00166320344017102,0.214599075297989,0.106522332690527,73935.803,122.970281901407,15866.5549552143,7875.81420490723
2001,"WGOA","Kodiak_shelf","Pacific_cod","[30,60)",0.00635020877623669,0.538550522215179,0.520176781577796,73935.803,469.507785088707,39818.1653160486,38459.68804791
2001,"WGOA","Kodiak_shelf","Pacific_cod","[60,85)",0.0103091159610898,0.702423629199874,0.954238622121176,73935.803,762.212766803292,51934.255071067,70552.3987801427
2001,"WGOA","Kodiak_shelf","Pacific_cod","[85,999)",0.00307028932583767,0.175654837956742,0.313969096541609,73935.803,227.004306748137,12987.1814951666,23213.5572699884
2001,"WGOA","Kodiak_slope","Pacific_cod","[0,20)",0,0,0,9773.081,0,0,0
2001,"WGOA","Shumagin_gully","Pacific_cod","[0,20)",0,0,0,6523.558,0,0,0
2001,"WGOA","Shumagin_gully","Pacific_cod","[30,60)",0.00172581056601876,0.162930040989148,0.165640212074585,6523.558,11.2584253244362,1062.88357233509,1080.56353060086
2001,"WGOA","Shumagin_gully","Pacific_cod","[60,85)",0.00321765975563407,0.248163817842461,0.345343881859487,6523.558,20.9905900401446,1618.91105919673,2252.87084325551
2001,"WGOA","Shumagin_shelf","Pacific_cod","[0,20)",8.83142197855517e-05,0.0171407790400228,0.00567783642216125,49442.31,4.36645903204538,847.479710938309,280.725348513787
2001,"WGOA","Shumagin_shelf","Pacific_cod","[20,30)",0.00073220978414764,0.115987269073406,0.0529678856495585,49442.31,36.2021431328607,5734.67851358073,2618.85462233002
