"year","model","species_name","jcat","lbin","prey_guild","cons_tot_prey_vonb","cons_tot_prey_SCI","cons_tot_vonb","cons_tot_SCI","diet_prop_vonb","diet_prop_SCI"
1984,"EBS","Pacific_cod","adu","[30,60)","Amphipods",816.347346609802,66.8963124891559,36094.5146515967,2977.62416982747,0.0226169365203998,0.0224663384879201
1984,"EBS","Pacific_cod","adu","[30,60)","Atka_mackerel",0,0,36094.5146515967,2977.62416982747,0,0
1984,"EBS","Pacific_cod","adu","[30,60)","Copepods",0.024068087567535,0.00222059514957618,36094.5146515967,2977.62416982747,6.66807347317256e-07,7.45760721610761e-07
1984,"EBS","Pacific_cod","adu","[30,60)","Detritus",62.4760578383543,5.23857684006475,36094.5146515967,2977.62416982747,0.00173090172956767,0.00175931431949932
1984,"EBS","Pacific_cod","adu","[30,60)","Eelpout",122.34401978437,8.63074285687318,36094.5146515967,2977.62416982747,0.00338954605610571,0.00289853331536238
1984,"EBS","Pacific_cod","adu","[30,60)","Euphausiids",2259.05293373537,211.76164356306,36094.5146515967,2977.62416982747,0.0625871536309862,0.0711176533656796
1984,"EBS","Pacific_cod","adu","[30,60)","Flatfish",251.189543383026,21.2237537190269,36094.5146515967,2977.62416982747,0.00695921654045331,0.00712774766341872
1984,"EBS","Pacific_cod","adu","[30,60)","Gelatinous",0.14522701636764,0.0110442234201575,36094.5146515967,2977.62416982747,4.02352040938762e-06,3.70907233091051e-06
1984,"EBS","Pacific_cod","adu","[30,60)","Infauna",1221.37436916645,99.7384053013445,36094.5146515967,2977.62416982747,0.0338382266933301,0.0334959684677477
1984,"EBS","Pacific_cod","adu","[30,60)","King_crab",324.768347224281,27.0984356841339,36094.5146515967,2977.62416982747,0.00899772030069157,0.00910069039562641
1984,"EBS","Pacific_cod","adu","[30,60)","MISC_NA",3506.45369417707,271.503829397128,36094.5146515967,2977.62416982747,0.097146442555696,0.0911813626945603
1984,"EBS","Pacific_cod","adu","[30,60)","Motile_epifauna",3202.76073880866,264.050951584241,36094.5146515967,2977.62416982747,0.0887326168456175,0.0886784014785656
1984,"EBS","Pacific_cod","adu","[30,60)","Octopus",196.893544389863,13.1405138535728,36094.5146515967,2977.62416982747,0.00545494367469359,0.00441308677795096
1984,"EBS","Pacific_cod","adu","[30,60)","Offal",2573.42936363745,173.499260203393,36094.5146515967,2977.62416982747,0.0712969654385866,0.0582676826583678
1984,"EBS","Pacific_cod","adu","[30,60)","Pacific_cod",0,0,36094.5146515967,2977.62416982747,0,0
1984,"EBS","Pacific_cod","adu","[30,60)","Phyto_microzooplankton",1.06805861126114,0.0938265576816327,36094.5146515967,2977.62416982747,2.95906073698623e-05,3.15105440882652e-05
1984,"EBS","Pacific_cod","adu","[30,60)","Polychaete",3311.59557688174,261.444060697369,36094.5146515967,2977.62416982747,0.0917478904716411,0.0878029078842806
1984,"EBS","Pacific_cod","adu","[30,60)","Rockfish",0,0,36094.5146515967,2977.62416982747,0,0
1984,"EBS","Pacific_cod","adu","[30,60)","Salmon",0,0,36094.5146515967,2977.62416982747,0,0
1984,"EBS","Pacific_cod","adu","[30,60)","Sessile_epifauna",243.814240168615,18.6353406998266,36094.5146515967,2977.62416982747,0.0067548834642061,0.0062584596433157
1984,"EBS","Pacific_cod","adu","[30,60)","Shelf_demersals",1006.91567517452,90.9113153353442,36094.5146515967,2977.62416982747,0.027896639832778,0.0305314942888215
1984,"EBS","Pacific_cod","adu","[30,60)","Shelf_forage_fish",2637.07075415751,252.004436589179,36094.5146515967,2977.62416982747,0.0730601527576115,0.0846327213295627
1984,"EBS","Pacific_cod","adu","[30,60)","Shrimp",5017.91828109611,451.340391032702,36094.5146515967,2977.62416982747,0.139021630558873,0.151577353383336
1984,"EBS","Pacific_cod","adu","[30,60)","Slope_forage_fish",0,0,36094.5146515967,2977.62416982747,0,0
1984,"EBS","Pacific_cod","adu","[30,60)","Snow_crab",5769.18702856902,441.173904117498,36094.5146515967,2977.62416982747,0.159835561836923,0.148163058517577
1984,"EBS","Pacific_cod","adu","[30,60)","Squid",146.133623448066,9.58364322950049,36094.5146515967,2977.62416982747,0.00404863799551329,0.00321855368001523
1984,"EBS","Pacific_cod","adu","[30,60)","Tanner_crab",2831.34907602199,248.442785380117,36094.5146515967,2977.62416982747,0.0784426415856165,0.083436582728475
1984,"EBS","Pacific_cod","adu","[30,60)","Walleye_pollock",592.203083609277,41.1987758776902,36094.5146515967,2977.62416982747,0.0164070105755828,0.0138361235427765
1984,"EBS","Pacific_cod","adu","[60,85)","Amphipods",101.779255497896,10.8124819046063,49364.6076770959,5542.72542903373,0.0020617859694876,0.00195075185358608
1984,"EBS","Pacific_cod","adu","[60,85)","Atka_mackerel",0,0,49364.6076770959,5542.72542903373,0,0
1984,"EBS","Pacific_cod","adu","[60,85)","Copepods",0.00188240677047072,0.000217989977702311,49364.6076770959,5542.72542903373,3.81327201622655e-08,3.93290233285674e-08
1984,"EBS","Pacific_cod","adu","[60,85)","Detritus",9.06275600484902,1.01476156834742,49364.6076770959,5542.72542903373,0.000183588129862803,0.000183079891172658
1984,"EBS","Pacific_cod","adu","[60,85)","Eelpout",264.658707412256,27.3055970795872,49364.6076770959,5542.72542903373,0.00536130478628419,0.00492638457906572
1984,"EBS","Pacific_cod","adu","[60,85)","Euphausiids",223.124463441031,28.8815271568727,49364.6076770959,5542.72542903373,0.00451992781752737,0.00521070861738639
1984,"EBS","Pacific_cod","adu","[60,85)","Flatfish",8620.08903947837,1079.56521575146,49364.6076770959,5542.72542903373,0.174620835556198,0.194771548685511
1984,"EBS","Pacific_cod","adu","[60,85)","Gelatinous",0,0,49364.6076770959,5542.72542903373,0,0
1984,"EBS","Pacific_cod","adu","[60,85)","Infauna",707.541207646198,72.5613460796636,49364.6076770959,5542.72542903373,0.0143329652749267,0.0130912755843136
1984,"EBS","Pacific_cod","adu","[60,85)","King_crab",3070.47959376153,379.209989935941,49364.6076770959,5542.72542903373,0.0622000201813852,0.0684157991932228
1984,"EBS","Pacific_cod","adu","[60,85)","MISC_NA",8621.56790433193,998.314586723512,49364.6076770959,5542.72542903373,0.174650793554917,0.1801125817083
1984,"EBS","Pacific_cod","adu","[60,85)","MISSING",894.19541992057,92.1511779498904,49364.6076770959,5542.72542903373,0.0181140995947884,0.0166256075877739
1984,"EBS","Pacific_cod","adu","[60,85)","Motile_epifauna",1899.10248943811,213.1111448702,49364.6076770959,5542.72542903373,0.0384709324919693,0.0384488006124006
1984,"EBS","Pacific_cod","adu","[60,85)","Octopus",503.495804770077,41.0746213182177,49364.6076770959,5542.72542903373,0.0101995301586016,0.00741054592079592
1984,"EBS","Pacific_cod","adu","[60,85)","Offal",3170.4511150964,262.823940644477,49364.6076770959,5542.72542903373,0.0642251861057009,0.0474178171027129
1984,"EBS","Pacific_cod","adu","[60,85)","Pacific_cod",0,0,49364.6076770959,5542.72542903373,0,0
1984,"EBS","Pacific_cod","adu","[60,85)","Phyto_microzooplankton",0.181120633299089,0.0205961275435311,49364.6076770959,5542.72542903373,3.66903824059205e-06,3.71588450613937e-06
1984,"EBS","Pacific_cod","adu","[60,85)","Polychaete",310.581106534128,30.4785885297388,49364.6076770959,5542.72542903373,0.00629157449332329,0.00549884509344209
1984,"EBS","Pacific_cod","adu","[60,85)","Rockfish",0,0,49364.6076770959,5542.72542903373,0,0
1984,"EBS","Pacific_cod","adu","[60,85)","Salmon",0,0,49364.6076770959,5542.72542903373,0,0
1984,"EBS","Pacific_cod","adu","[60,85)","Sessile_epifauna",375.009548404916,48.6512228898152,49364.6076770959,5542.72542903373,0.00759672903424922,0.00877749105791384
1984,"EBS","Pacific_cod","adu","[60,85)","Shelf_demersals",2506.65373549861,292.07021687483,49364.6076770959,5542.72542903373,0.0507783582905216,0.0526943325290691
1984,"EBS","Pacific_cod","adu","[60,85)","Shelf_forage_fish",319.684203710887,33.3993780544271,49364.6076770959,5542.72542903373,0.00647597983158314,0.00602580417919955
1984,"EBS","Pacific_cod","adu","[60,85)","Shrimp",1040.39268622461,129.278743635834,49364.6076770959,5542.72542903373,0.0210756802328915,0.0233240389211145
1984,"EBS","Pacific_cod","adu","[60,85)","Slope_forage_fish",0,0,49364.6076770959,5542.72542903373,0,0
1984,"EBS","Pacific_cod","adu","[60,85)","Snow_crab",3930.55669109496,380.579750615566,49364.6076770959,5542.72542903373,0.0796229703030468,0.0686629268377656
1984,"EBS","Pacific_cod","adu","[60,85)","Squid",8.59151644867558,0.721398416351632,49364.6076770959,5542.72542903373,0.000174042028346998,0.000130152291609616
1984,"EBS","Pacific_cod","adu","[60,85)","Tanner_crab",569.599020340048,70.6213549766521,49364.6076770959,5542.72542903373,0.0115386113076379,0.0127412688722998
1984,"EBS","Pacific_cod","adu","[60,85)","Walleye_pollock",12217.8084089998,1350.07756994021,49364.6076770959,5542.72542903373,0.24750137768579,0.243576483667815
1984,"EBS","Pacific_cod","adu","[85,999)","Amphipods",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Atka_mackerel",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Copepods",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Detritus",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Eelpout",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Euphausiids",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Flatfish",1065.35207892867,164.516079887307,11021.5221881446,1479.79841497467,0.096661065571744,0.111174656103496
1984,"EBS","Pacific_cod","adu","[85,999)","Gelatinous",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Infauna",0.00364508102221483,0.00056288850653902,11021.5221881446,1479.79841497467,3.30723919980463e-07,3.80381882317839e-07
1984,"EBS","Pacific_cod","adu","[85,999)","King_crab",948.632736355185,146.491795646436,11021.5221881446,1479.79841497467,0.0860709364969199,0.0989944266489451
1984,"EBS","Pacific_cod","adu","[85,999)","MISC_NA",89.9621446423943,13.8923269288636,11021.5221881446,1479.79841497467,0.00816240652667407,0.00938798608532187
1984,"EBS","Pacific_cod","adu","[85,999)","MISSING",8882.1522657179,1149.42805194841,11021.5221881446,1479.79841497467,0.805891610441259,0.776746373233603
1984,"EBS","Pacific_cod","adu","[85,999)","Motile_epifauna",14.8925860297624,2.29977480821626,11021.5221881446,1479.79841497467,0.00135122769573351,0.00155411357718992
1984,"EBS","Pacific_cod","adu","[85,999)","Octopus",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Offal",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Pacific_cod",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Phyto_microzooplankton",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Polychaete",0.810423013939096,0.125148877953842,11021.5221881446,1479.79841497467,7.3530951542323e-05,8.45715718353328e-05
1984,"EBS","Pacific_cod","adu","[85,999)","Rockfish",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Salmon",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Sessile_epifauna",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Shelf_demersals",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Shelf_forage_fish",16.973927293447,2.62118414545004,11021.5221881446,1479.79841497467,0.00154007105404236,0.0017713116319934
1984,"EBS","Pacific_cod","adu","[85,999)","Shrimp",2.74238108224746,0.423489843528684,11021.5221881446,1479.79841497467,0.000248820538164622,0.000286180765733509
1984,"EBS","Pacific_cod","adu","[85,999)","Slope_forage_fish",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Snow_crab",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Squid",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Tanner_crab",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","adu","[85,999)","Walleye_pollock",0,0,11021.5221881446,1479.79841497467,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Amphipods",24.474807473497,1.05223148067919,272.203103956801,10.8628727059786,0.0899137707018255,0.0968649370345725
1984,"EBS","Pacific_cod","juv","[0,20)","Atka_mackerel",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Copepods",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Detritus",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Eelpout",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Euphausiids",47.9051834675649,2.02504183518224,272.203103956801,10.8628727059786,0.175990584865511,0.186418628846467
1984,"EBS","Pacific_cod","juv","[0,20)","Flatfish",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Gelatinous",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Infauna",0.782554628071241,0.0347200170785241,272.203103956801,10.8628727059786,0.00287489237520022,0.00319620951273923
1984,"EBS","Pacific_cod","juv","[0,20)","King_crab",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","MISC_NA",2.10051822764259,0.0872481552440023,272.203103956801,10.8628727059786,0.00771673135650922,0.00803177553539623
1984,"EBS","Pacific_cod","juv","[0,20)","MISSING",144.92862426171,5.37518323538916,272.203103956801,10.8628727059786,0.532428257264511,0.494821524736345
1984,"EBS","Pacific_cod","juv","[0,20)","Motile_epifauna",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Octopus",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Offal",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Pacific_cod",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Phyto_microzooplankton",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Polychaete",8.58407565742392,0.368025986664052,272.203103956801,10.8628727059786,0.0315355539031113,0.0338792506020531
1984,"EBS","Pacific_cod","juv","[0,20)","Rockfish",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Salmon",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Sessile_epifauna",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Shelf_demersals",0.739154263968548,0.0307018740058119,272.203103956801,10.8628727059786,0.0027154512686448,0.00282631260043345
1984,"EBS","Pacific_cod","juv","[0,20)","Shelf_forage_fish",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Shrimp",41.1946804807238,1.82768514499734,272.203103956801,10.8628727059786,0.151338026208773,0.168250627110031
1984,"EBS","Pacific_cod","juv","[0,20)","Slope_forage_fish",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Snow_crab",1.49350549619902,0.0620349767382807,272.203103956801,10.8628727059786,0.00548673205591379,0.00571073402196258
1984,"EBS","Pacific_cod","juv","[0,20)","Squid",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Tanner_crab",0,0,272.203103956801,10.8628727059786,0,0
1984,"EBS","Pacific_cod","juv","[0,20)","Walleye_pollock",0,0,272.203103956801,10.8628727059786,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Amphipods",261.049103003546,13.2288544030116,5335.18512262863,290.466464510535,0.0489297179016962,0.0455434827056664
1985,"EBS","Pacific_cod","adu","[20,30)","Atka_mackerel",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Copepods",0.870954113154878,0.0520568079933898,5335.18512262863,290.466464510535,0.000163247215070536,0.000179217962669497
1985,"EBS","Pacific_cod","adu","[20,30)","Detritus",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Eelpout",4.28137865694987,0.191087423550957,5335.18512262863,290.466464510535,0.000802479868747356,0.000657863977078932
1985,"EBS","Pacific_cod","adu","[20,30)","Euphausiids",467.718586145165,27.3064764775769,5335.18512262863,290.466464510535,0.0876667960707466,0.0940090503170167
1985,"EBS","Pacific_cod","adu","[20,30)","Flatfish",2.50240134426433,0.150896129045678,5335.18512262863,290.466464510535,0.000469037397343657,0.000519495871235782
1985,"EBS","Pacific_cod","adu","[20,30)","Gelatinous",0.0850391293268342,0.00508277710665664,5335.18512262863,290.466464510535,1.59393024557198e-05,1.74986710263493e-05
1985,"EBS","Pacific_cod","adu","[20,30)","Infauna",29.89055750935,1.41343912821412,5335.18512262863,290.466464510535,0.00560253427431642,0.00486610091321869
1985,"EBS","Pacific_cod","adu","[20,30)","King_crab",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","MISC_NA",125.928240681118,6.99856752957849,5335.18512262863,290.466464510535,0.0236033497969933,0.0240942359434566
1985,"EBS","Pacific_cod","adu","[20,30)","MISSING",688.462893187476,38.4826640002498,5335.18512262863,290.466464510535,0.129041987740488,0.132485738293737
1985,"EBS","Pacific_cod","adu","[20,30)","Motile_epifauna",207.423992896444,10.2364101781131,5335.18512262863,290.466464510535,0.0388784996450595,0.0352412805910742
1985,"EBS","Pacific_cod","adu","[20,30)","Octopus",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Offal",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Pacific_cod",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Phyto_microzooplankton",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Polychaete",360.525847092207,19.0725254816623,5335.18512262863,290.466464510535,0.0675751335343686,0.0656617124933903
1985,"EBS","Pacific_cod","adu","[20,30)","Rockfish",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Salmon",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Sessile_epifauna",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Shelf_demersals",97.5901142931613,5.88473568147501,5335.18512262863,290.466464510535,0.0182917953266969,0.0202596044654978
1985,"EBS","Pacific_cod","adu","[20,30)","Shelf_forage_fish",326.423254857992,19.6834954958203,5335.18512262863,290.466464510535,0.0611831168657113,0.0677651223145122
1985,"EBS","Pacific_cod","adu","[20,30)","Shrimp",1897.05354438334,102.996061492143,5335.18512262863,290.466464510535,0.355574080520128,0.354588477763521
1985,"EBS","Pacific_cod","adu","[20,30)","Slope_forage_fish",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Snow_crab",472.397453811908,24.9190355502815,5335.18512262863,290.466464510535,0.0885437792604952,0.0857897161803947
1985,"EBS","Pacific_cod","adu","[20,30)","Squid",0,0,5335.18512262863,290.466464510535,0,0
1985,"EBS","Pacific_cod","adu","[20,30)","Tanner_crab",17.2477407905368,1.03089510353236,5335.18512262863,290.466464510535,0.00323282892610086,0.00354910197729544
1985,"EBS","Pacific_cod","adu","[20,30)","Walleye_pollock",375.734020732692,18.8141808511806,5335.18512262863,290.466464510535,0.0704256763535825,0.0647722995592084
1985,"EBS","Pacific_cod","adu","[30,60)","Amphipods",394.829778351748,33.5024671999738,39591.3735821123,3241.07925901783,0.00997262137250362,0.0103368244101893
1985,"EBS","Pacific_cod","adu","[30,60)","Atka_mackerel",0,0,39591.3735821123,3241.07925901783,0,0
1985,"EBS","Pacific_cod","adu","[30,60)","Copepods",0.0787347653321544,0.00656203571864626,39591.3735821123,3241.07925901783,1.98868486259662e-06,2.0246452475324e-06
1985,"EBS","Pacific_cod","adu","[30,60)","Detritus",2.02847685609537,0.170367748631401,39591.3735821123,3241.07925901783,5.12353240760469e-05,5.25651287784394e-05
1985,"EBS","Pacific_cod","adu","[30,60)","Eelpout",487.352041027874,34.6368011401393,39591.3735821123,3241.07925901783,0.0123095512212303,0.010686810896021
1985,"EBS","Pacific_cod","adu","[30,60)","Euphausiids",1168.43881171886,101.618192451737,39591.3735821123,3241.07925901783,0.0295124595587856,0.0313531957507672
1985,"EBS","Pacific_cod","adu","[30,60)","Flatfish",812.913904658431,75.6542397233774,39591.3735821123,3241.07925901783,0.0205326017035618,0.0233422985608515
1985,"EBS","Pacific_cod","adu","[30,60)","Gelatinous",25.4730546918091,2.1394313499646,39591.3735821123,3241.07925901783,0.000643399114177692,0.000660098436041621
1985,"EBS","Pacific_cod","adu","[30,60)","Infauna",3453.66845201178,271.487047966195,39591.3735821123,3241.07925901783,0.0872328525012877,0.0837643964462833
1985,"EBS","Pacific_cod","adu","[30,60)","King_crab",189.300361850211,13.2325693428684,39591.3735821123,3241.07925901783,0.00478135373246403,0.00408276635199546
1985,"EBS","Pacific_cod","adu","[30,60)","MISC_NA",2001.23288473577,170.390733962706,39591.3735821123,3241.07925901783,0.0505471951000949,0.0525722206541598
1985,"EBS","Pacific_cod","adu","[30,60)","MISSING",1084.93310812145,78.6595678057897,39591.3735821123,3241.07925901783,0.0274032702066096,0.0242695600815472
1985,"EBS","Pacific_cod","adu","[30,60)","Motile_epifauna",4091.47498372144,331.562300368653,39591.3735821123,3241.07925901783,0.103342587375398,0.102299966730567
