"year","model","species_name","jcat","lbin","prey_guild","cons_tot_prey_vonb","cons_tot_prey_SCI","cons_tot_vonb","cons_tot_SCI","diet_prop_vonb","diet_prop_SCI"
2008,"EBS","Pacific_cod","adu","[20,30)","Salmon",0,0,6585.35450484882,355.423195936072,0,0
2008,"EBS","Pacific_cod","adu","[20,30)","Sessile_epifauna",3.8942576217383,0.214111168960203,6585.35450484882,355.423195936072,0.000591351250547096,0.000602411917422279
2008,"EBS","Pacific_cod","adu","[20,30)","Shelf_demersals",114.665371537214,6.0999073172941,6585.35450484882,355.423195936072,0.0174121790182724,0.0171623782213451
2008,"EBS","Pacific_cod","adu","[20,30)","Shelf_forage_fish",142.8784542552,7.86382332113521,6585.35450484882,355.423195936072,0.0216963952585997,0.0221252394639703
2008,"EBS","Pacific_cod","adu","[20,30)","Shrimp",3432.64636081412,184.172294846067,6585.35450484882,355.423195936072,0.521254604939893,0.518177476742944
2008,"EBS","Pacific_cod","adu","[20,30)","Slope_forage_fish",0,0,6585.35450484882,355.423195936072,0,0
2008,"EBS","Pacific_cod","adu","[20,30)","Snow_crab",247.598143883949,13.324195785632,6585.35450484882,355.423195936072,0.037598301458432,0.0374882560788987
2008,"EBS","Pacific_cod","adu","[20,30)","Squid",8.94942928843398,0.411181959865442,6585.35450484882,355.423195936072,0.00135898975246427,0.00115687992389613
2008,"EBS","Pacific_cod","adu","[20,30)","Tanner_crab",9.95508850897738,0.545807838080247,6585.35450484882,355.423195936072,0.00151170123060914,0.00153565621017717
2008,"EBS","Pacific_cod","adu","[20,30)","Walleye_pollock",56.3522557323814,3.20298513857766,6585.35450484882,355.423195936072,0.00855720913595296,0.00901175042934948
2008,"EBS","Pacific_cod","adu","[30,60)","Amphipods",335.644079867463,24.4588805596408,23368.7660384962,1672.84938687531,0.0143629355231913,0.0146210894725718
2008,"EBS","Pacific_cod","adu","[30,60)","Copepods",4.66035662224601,0.31033215666654,23368.7660384962,1672.84938687531,0.000199426731157685,0.000185511116004415
2008,"EBS","Pacific_cod","adu","[30,60)","Detritus",5.77360300115966,0.432115636772508,23368.7660384962,1672.84938687531,0.000247064949499199,0.000258311142750066
2008,"EBS","Pacific_cod","adu","[30,60)","Eelpout",726.110679777981,53.4242730805741,23368.7660384962,1672.84938687531,0.0310718451535624,0.0319360926929379
2008,"EBS","Pacific_cod","adu","[30,60)","Euphausiids",691.896736426556,49.5744621458633,23368.7660384962,1672.84938687531,0.0296077565793064,0.0296347432917812
2008,"EBS","Pacific_cod","adu","[30,60)","Flatfish",310.402320396574,22.0811557947827,23368.7660384962,1672.84938687531,0.0132827860865754,0.0131997273442696
2008,"EBS","Pacific_cod","adu","[30,60)","Gelatinous",0,0,23368.7660384962,1672.84938687531,0,0
2008,"EBS","Pacific_cod","adu","[30,60)","Infauna",648.730722143058,44.8347531275109,23368.7660384962,1672.84938687531,0.02776058954394,0.0268014284365774
2008,"EBS","Pacific_cod","adu","[30,60)","King_crab",35.7156407333095,2.59845467900479,23368.7660384962,1672.84938687531,0.00152834945047907,0.00155331059651365
2008,"EBS","Pacific_cod","adu","[30,60)","MISC_NA",1141.71766666939,84.393546288654,23368.7660384962,1672.84938687531,0.0488565662726305,0.0504489806140238
2008,"EBS","Pacific_cod","adu","[30,60)","Motile_epifauna",5323.00839637243,381.381796478711,23368.7660384962,1672.84938687531,0.227783032600166,0.227983343551979
2008,"EBS","Pacific_cod","adu","[30,60)","Octopus",74.4888612631385,4.76050467353353,23368.7660384962,1672.84938687531,0.00318753934805246,0.0028457461328456
2008,"EBS","Pacific_cod","adu","[30,60)","Offal",16.0050965456288,1.18401583808707,23368.7660384962,1672.84938687531,0.00068489266909785,0.000707783885014703
2008,"EBS","Pacific_cod","adu","[30,60)","Pacific_cod",0,0,23368.7660384962,1672.84938687531,0,0
2008,"EBS","Pacific_cod","adu","[30,60)","Phyto_microzooplankton",1.68277002425903,0.123069480125785,23368.7660384962,1672.84938687531,7.20093658983509e-05,7.35687749843784e-05
2008,"EBS","Pacific_cod","adu","[30,60)","Polychaete",844.378088271105,62.1243841390361,23368.7660384962,1672.84938687531,0.0361327631454794,0.0371368663709034
2008,"EBS","Pacific_cod","adu","[30,60)","Rockfish",0,0,23368.7660384962,1672.84938687531,0,0
2008,"EBS","Pacific_cod","adu","[30,60)","Salmon",0,0,23368.7660384962,1672.84938687531,0,0
2008,"EBS","Pacific_cod","adu","[30,60)","Sessile_epifauna",16.0232680041265,1.17642941578223,23368.7660384962,1672.84938687531,0.000685670265076506,0.000703248854925106
2008,"EBS","Pacific_cod","adu","[30,60)","Shelf_demersals",798.878458834482,59.8711085714688,23368.7660384962,1672.84938687531,0.0341857356746377,0.0357898977882888
2008,"EBS","Pacific_cod","adu","[30,60)","Shelf_forage_fish",1065.80827810253,75.2170713236156,23368.7660384962,1672.84938687531,0.0456082394914128,0.0449634449543079
2008,"EBS","Pacific_cod","adu","[30,60)","Shrimp",5759.35379421443,411.557402587255,23368.7660384962,1672.84938687531,0.246455195140678,0.246021791212177
2008,"EBS","Pacific_cod","adu","[30,60)","Slope_forage_fish",0,0,23368.7660384962,1672.84938687531,0,0
2008,"EBS","Pacific_cod","adu","[30,60)","Snow_crab",4410.37989478565,309.621534384419,23368.7660384962,1672.84938687531,0.188729686775942,0.185086318477694
2008,"EBS","Pacific_cod","adu","[30,60)","Squid",82.1333736976405,5.61351415099613,23368.7660384962,1672.84938687531,0.00351466455534449,0.0033556602256235
2008,"EBS","Pacific_cod","adu","[30,60)","Tanner_crab",407.928285778165,31.7112370070408,23368.7660384962,1672.84938687531,0.0174561329043292,0.0189564208564369
