"Model","Predator","Year","Stratgroup","Lbin","Pred_n","Prey_guild","SCI_mean","X0.","X2.5.","X25.","X50.","X75.","X97.5.","X100."
"AI","Pacific_cod",1994,"Western_Aleutians","[30,60)",22,"Invertebrates",0.00646382019074582,0.00330383611728693,0.00451235952923258,0.00578948773245422,0.00644966590950966,0.00714044273279812,0.00850738221858097,0.0109596332194455
"AI","Pacific_cod",1994,"Western_Aleutians","[30,60)",22,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1994,"Western_Aleutians","[30,60)",22,"Other_fish",0.00358335600355501,0.00134736155228684,0.00215323813525436,0.002984552780843,0.00352394106939541,0.00411647342864148,0.0054279321167877,0.00772534189670072
"AI","Pacific_cod",1994,"Western_Aleutians","[30,60)",22,"Atka_mackerel",0.00201119000786509,0,0,0,0.00201119000786509,0.00402238001573019,0.00603357002359528,0.0120671400471906
"AI","Pacific_cod",1994,"Western_Aleutians","[60,85)",35,"Invertebrates",0.00496712155954457,0.00105968673368406,0.00208693569860971,0.00319726764211119,0.00476788363608508,0.006343278611765,0.00965362834094003,0.0194989545945711
"AI","Pacific_cod",1994,"Western_Aleutians","[60,85)",35,"MISC_NA",4.19288932584292e-05,0,0,0,4.19288932584292e-05,8.38577865168584e-05,0.000125786679775288,0.000335431146067433
"AI","Pacific_cod",1994,"Western_Aleutians","[60,85)",35,"Other_fish",0.00289990798483129,0.000696600448942415,0.00148162699151174,0.0023493061326742,0.00286934683102564,0.00340883053523433,0.00456593683601526,0.00623354684810118
"AI","Pacific_cod",1994,"Western_Aleutians","[60,85)",35,"Atka_mackerel",0.00990795010821251,0.00101451785403557,0.00420963338636537,0.00762975132515237,0.00970031583913941,0.0119749449592371,0.0166028484629114,0.0223796463006044
"AI","Pacific_cod",1997,"Central_Aleutians","[30,60)",89,"Invertebrates",0.00548538358628457,0.00288476258216989,0.00406829094758086,0.00495484208741766,0.00546761263679133,0.00600469446075918,0.00705368885456607,0.0086945067827751
"AI","Pacific_cod",1997,"Central_Aleutians","[30,60)",89,"MISC_NA",3.29082917490704e-05,0,0,1.25290433031594e-05,3.29082917490704e-05,4.54373350522298e-05,8.61958319440517e-05,0.000147333577281785
"AI","Pacific_cod",1997,"Central_Aleutians","[30,60)",89,"Other_fish",0.00236931958809545,0.000904953767174101,0.00140713602336612,0.00198719223601506,0.00234146226529395,0.00272341386904764,0.00351017420294664,0.00467537379612264
"AI","Pacific_cod",1997,"Central_Aleutians","[30,60)",89,"Atka_mackerel",0.000481778170291613,0,0,0,0.000481778170291613,0.000963556340583227,0.00144533451087484,0.00385422536233291
"AI","Pacific_cod",1997,"Central_Aleutians","[60,85)",78,"Invertebrates",0.00284116280562928,0.000853405510861953,0.00161379420441711,0.00233850573991177,0.00280413086841087,0.00330885696627933,0.00439737209955683,0.00650528125409022
"AI","Pacific_cod",1997,"Central_Aleutians","[60,85)",78,"MISC_NA",7.25897661092167e-05,0,0,1.47438045310413e-05,5.86309552627259e-05,0.000115777988871711,0.000203068526654289,0.000419966765582029
"AI","Pacific_cod",1997,"Central_Aleutians","[60,85)",78,"Other_fish",0.00442194736576912,0.00142254108401285,0.00264330469399021,0.00373930330606572,0.00436923539667699,0.00506113870815542,0.00641965186187565,0.00910148013874972
"AI","Pacific_cod",1997,"Central_Aleutians","[60,85)",78,"Atka_mackerel",0.00504299722534544,0.000478493235993441,0.00201063971674366,0.00377281374608055,0.00491225679119469,0.00617604592640758,0.00882238195041699,0.0131166273810339
"AI","Pacific_cod",1997,"Eastern_Aleutians","[30,60)",53,"Invertebrates",0.00529370185046914,0.00300266286289426,0.00421535101087315,0.00489490719953952,0.00528302078982319,0.00566813407257026,0.00643294684026509,0.00768686075622634
"AI","Pacific_cod",1997,"Eastern_Aleutians","[30,60)",53,"MISC_NA",0.000113605585976975,0,0,2.91073713657884e-05,8.73221140973652e-05,0.000168996429222373,0.000311709386565137,0.000620594873644095
"AI","Pacific_cod",1997,"Eastern_Aleutians","[30,60)",53,"Other_fish",0.0050269913096282,0.000786138622333454,0.00259575763411122,0.00406710222111205,0.00492786257854415,0.00587095981019323,0.00787696602336503,0.0110630553746706
"AI","Pacific_cod",1997,"Eastern_Aleutians","[30,60)",53,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1997,"Eastern_Aleutians","[60,85)",91,"Invertebrates",0.00349507363978438,0.00142680033216585,0.00225981763830741,0.00296600931504877,0.0034411498274921,0.00396130995632376,0.00514297815076942,0.00744123001817836
"AI","Pacific_cod",1997,"Eastern_Aleutians","[60,85)",91,"MISC_NA",0.000116713367125812,0,0,1.83076646753057e-05,0.000110610812234043,0.000205951107542815,0.000331870047806608,0.000742201948216893
"AI","Pacific_cod",1997,"Eastern_Aleutians","[60,85)",91,"Other_fish",0.00422209891814382,0.00202320567125456,0.00282536158547416,0.00363499036469585,0.00413807450067,0.00469742476727418,0.00590891474234874,0.00826372585071714
"AI","Pacific_cod",1997,"Eastern_Aleutians","[60,85)",91,"Atka_mackerel",0.000823540850334806,0,0,0.000437697414822282,0.000810197926898125,0.00107498800911917,0.00195038283876373,0.00339787135995874
"AI","Pacific_cod",1997,"Eastern_Aleutians","[85,999)",14,"Invertebrates",0.00109522707131284,2.71618764044439e-06,1.59828179498018e-05,4.82804167147043e-05,0.00108981404147471,0.00213248202188553,0.00322169075669796,0.00637913689888744
"AI","Pacific_cod",1997,"Eastern_Aleutians","[85,999)",14,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1997,"Eastern_Aleutians","[85,999)",14,"Other_fish",0.0125378900707133,0.0026005656638474,0.00493551689242754,0.00919337126705492,0.0122025469570349,0.0155985804137815,0.0226524927696637,0.0357931387476063
"AI","Pacific_cod",1997,"Eastern_Aleutians","[85,999)",14,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1997,"Southern_Bering","[30,60)",50,"Invertebrates",0.00663855033224195,0.00339383109195142,0.0048240668291097,0.0059451952942717,0.00660484880928327,0.00728770072604824,0.00871995169153213,0.0113414148461498
"AI","Pacific_cod",1997,"Southern_Bering","[30,60)",50,"MISC_NA",0.000631557172977649,0,0,0,0.000631557172977649,0.0012631143459553,0.00189467151893295,0.00442090021084355
"AI","Pacific_cod",1997,"Southern_Bering","[30,60)",50,"Other_fish",0.000765235280542401,0.000150754847665301,0.000408398578935316,0.00062960599799339,0.000755719779352381,0.000889655713179797,0.0011760214212819,0.00168322702795112
"AI","Pacific_cod",1997,"Southern_Bering","[30,60)",50,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1997,"Southern_Bering","[60,85)",75,"Invertebrates",0.00237570804395074,0.00121882303406764,0.00170557454259765,0.00212743955710888,0.00236757646860593,0.00261917817755142,0.00313835327651014,0.00380429805513097
"AI","Pacific_cod",1997,"Southern_Bering","[60,85)",75,"MISC_NA",5.90951421347767e-05,0,6.3992630682827e-07,1.37811264607693e-05,5.67459646425152e-05,9.59663126393658e-05,0.000164573624822166,0.000339410032027009
"AI","Pacific_cod",1997,"Southern_Bering","[60,85)",75,"Other_fish",0.00788765453439308,0.00149212399805583,0.00366621570987078,0.00614925316952656,0.00771360492670945,0.00943666195116953,0.0131726017109192,0.0181107408795829
"AI","Pacific_cod",1997,"Southern_Bering","[60,85)",75,"Atka_mackerel",0.000510839701191445,0,0,0.000183964025214533,0.000510839701191445,0.000694803726405979,0.0013485550783598,0.00232918210629054
"AI","Pacific_cod",1997,"Western_Aleutians","[30,60)",44,"Invertebrates",0.0110086094093194,0.0047100177787583,0.0069936895974909,0.009259272550705,0.0108179369239825,0.0125160601850942,0.0161049898196065,0.023592478899235
"AI","Pacific_cod",1997,"Western_Aleutians","[30,60)",44,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1997,"Western_Aleutians","[30,60)",44,"Other_fish",0.00298160280325059,0.00100572757976074,0.00180304572513731,0.00253116251289762,0.00294239205557585,0.00339449504715751,0.00431713741330027,0.00566123879609496
"AI","Pacific_cod",1997,"Western_Aleutians","[30,60)",44,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",1997,"Western_Aleutians","[60,85)",47,"Invertebrates",0.00787577965594971,0.00371106012152204,0.00549007799256681,0.00690653379796424,0.00777640092737438,0.00871886000063502,0.0107130972709125,0.0136911224247301
"AI","Pacific_cod",1997,"Western_Aleutians","[60,85)",47,"MISC_NA",0.000203771615374186,0,0,2.67659327692767e-05,0.000177005682604909,0.000354011365209818,0.00058454891335328,0.00111556596116801
"AI","Pacific_cod",1997,"Western_Aleutians","[60,85)",47,"Other_fish",0.00594924173085279,0.000796625498379164,0.00245383843043694,0.00437845851424699,0.00572595273116529,0.00726188002868675,0.0107441471475109,0.0164860669526328
"AI","Pacific_cod",1997,"Western_Aleutians","[60,85)",47,"Atka_mackerel",0.000397797323488024,0,0,0,0.000397797323488024,0.000795594646976048,0.00119339197046407,0.00238678394092814
"AI","Pacific_cod",2000,"Central_Aleutians","[30,60)",54,"Invertebrates",0.00318020671511233,0.00143601263286899,0.00215784982186286,0.00277043850496633,0.00315214553675578,0.00354795487163534,0.00434247764988025,0.00610480444438845
"AI","Pacific_cod",2000,"Central_Aleutians","[30,60)",54,"MISC_NA",0.00166004735918048,0,0,2.39575914617051e-05,0.00163608976771878,0.00327217953543756,0.00495618448607975,0.0114765859654932
"AI","Pacific_cod",2000,"Central_Aleutians","[30,60)",54,"Other_fish",0.00357322190085238,0.000796404215602979,0.00194647779122943,0.00294631956182989,0.00352935112204424,0.00417763482614108,0.00552427888829772,0.00763496130182614
"AI","Pacific_cod",2000,"Central_Aleutians","[30,60)",54,"Atka_mackerel",0.0156273643523388,0.0029671054964773,0.00837523055497567,0.0128549357649352,0.0154898297198827,0.0181823568113777,0.023398774299731,0.0325680943841622
"AI","Pacific_cod",2000,"Central_Aleutians","[60,85)",91,"Invertebrates",0.00226229187901405,0.000631451121462698,0.00112097949361036,0.00170592718450898,0.00214836367780861,0.00269685304038136,0.00390117507425521,0.00626183895765471
"AI","Pacific_cod",2000,"Central_Aleutians","[60,85)",91,"MISC_NA",0.00148424437321547,0,0,0.000468080650355665,0.00148424437321547,0.00203232744571962,0.00398465246929076,0.00750122428822585
"AI","Pacific_cod",2000,"Central_Aleutians","[60,85)",91,"Other_fish",0.00238431244756888,0.000537127603842262,0.00119707086456731,0.00189333564866738,0.0023314515149271,0.00282584158152301,0.00387827107246181,0.00537593535623203
"AI","Pacific_cod",2000,"Central_Aleutians","[60,85)",91,"Atka_mackerel",0.0163743808874708,0.00707921450503707,0.0110239788237671,0.0143098919367423,0.0162092085920014,0.0182384743575441,0.0223461577665877,0.0292040405684039
"AI","Pacific_cod",2000,"Eastern_Aleutians","[30,60)",60,"Invertebrates",0.00445607054752124,0.00271940706573257,0.00345429657550009,0.00409176216378293,0.00444574213951496,0.00481546166849075,0.00555399196792715,0.00672275843068772
"AI","Pacific_cod",2000,"Eastern_Aleutians","[30,60)",60,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2000,"Eastern_Aleutians","[30,60)",60,"Other_fish",0.0053460183501019,0.00200514948034969,0.00315764321519186,0.0044631411102745,0.00527793185461989,0.00613077511334844,0.00804840235204778,0.011387041248203
"AI","Pacific_cod",2000,"Eastern_Aleutians","[30,60)",60,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2000,"Eastern_Aleutians","[60,85)",118,"Invertebrates",0.00444269266912186,0.00158063711997239,0.00261693356232569,0.00362677303746577,0.00432552511660048,0.00510371706299952,0.00687096389833811,0.00962523416305508
"AI","Pacific_cod",2000,"Eastern_Aleutians","[60,85)",118,"MISC_NA",0.000460796095657541,0,8.30619345904271e-07,5.90914200265685e-05,0.000449807659706356,0.000825961073390807,0.00133291148931868,0.00295426700208451
"AI","Pacific_cod",2000,"Eastern_Aleutians","[60,85)",118,"Other_fish",0.00952423040325198,0.0045487529530146,0.00627491705472069,0.00808645402265987,0.00935541483563293,0.0108112070214664,0.0140485233815023,0.0196036709052872
"AI","Pacific_cod",2000,"Eastern_Aleutians","[60,85)",118,"Atka_mackerel",0.000236576183055675,0,0,2.0602581252989e-05,0.000215973601802686,0.000431947203605371,0.000689125967914035,0.0013164441920691
"AI","Pacific_cod",2000,"Southern_Bering","[30,60)",55,"Invertebrates",0.00859641855281923,0.00483547907251166,0.00627733201220071,0.00771282580423357,0.00855626380395659,0.00942022261353154,0.0112650544976463,0.0150493124877998
"AI","Pacific_cod",2000,"Southern_Bering","[30,60)",55,"MISC_NA",1.40940228642051e-05,0,0,0,1.40940228642051e-05,2.81880457284102e-05,4.22820685926152e-05,7.04701143210254e-05
"AI","Pacific_cod",2000,"Southern_Bering","[30,60)",55,"Other_fish",0.00194909858169098,0.000312552986581044,0.000923456667422474,0.00155240988677561,0.00193078295066387,0.00233837543867229,0.00315773997804416,0.00439491158805791
"AI","Pacific_cod",2000,"Southern_Bering","[30,60)",55,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2000,"Southern_Bering","[60,85)",39,"Invertebrates",0.0070956817074965,0.00346021918490892,0.00464692346032428,0.00610915700314029,0.00698187487301801,0.00795381649042184,0.0100808673834518,0.0126982460261694
"AI","Pacific_cod",2000,"Southern_Bering","[60,85)",39,"MISC_NA",0.000578240421371224,0,0,1.97884904111511e-05,0.000558451930960073,0.00111690386192015,0.00171493277370252,0.00392895200713166
"AI","Pacific_cod",2000,"Southern_Bering","[60,85)",39,"Other_fish",0.00385528792709823,0.000905295687562234,0.00194913308301956,0.00308537830091012,0.00378916088349656,0.00456114449514402,0.00621386330294148,0.00865979970551632
"AI","Pacific_cod",2000,"Southern_Bering","[60,85)",39,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2000,"Western_Aleutians","[30,60)",30,"Invertebrates",0.00342351760043342,0.00083207768786002,0.0018905994372562,0.00278992517870924,0.00334826743408993,0.00398126931627244,0.00540648495058075,0.00745611930152747
"AI","Pacific_cod",2000,"Western_Aleutians","[30,60)",30,"MISC_NA",4.71902575952512e-05,0,0,1.25736816847487e-05,4.66784349356937e-05,7.12804424592346e-05,0.000129508913760562,0.000235917754789857
"AI","Pacific_cod",2000,"Western_Aleutians","[30,60)",30,"Other_fish",0.00873067011269894,0.00118046366272465,0.00332698556722575,0.00648479883180706,0.00851992758072093,0.0107614784168196,0.015386512175883,0.024621099545149
"AI","Pacific_cod",2000,"Western_Aleutians","[30,60)",30,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2000,"Western_Aleutians","[60,85)",114,"Invertebrates",0.00432966683182581,0.00210831807285004,0.00298440916658287,0.00375539104792367,0.00426292363937412,0.0048257409577184,0.00604743021670044,0.00858807156409249
"AI","Pacific_cod",2000,"Western_Aleutians","[60,85)",114,"MISC_NA",2.41812871796337e-06,0,0,9.27317440775473e-08,2.41812871796337e-06,4.65079394777164e-06,7.16165440981255e-06,1.64632423053558e-05
"AI","Pacific_cod",2000,"Western_Aleutians","[60,85)",114,"Other_fish",0.00493352192811965,0.00100894535800584,0.00229069316628227,0.00378920033100347,0.00478984994059738,0.00591210649089536,0.0082184982410459,0.0120304409689556
"AI","Pacific_cod",2000,"Western_Aleutians","[60,85)",114,"Atka_mackerel",0.00384949711221148,0.000421645700992906,0.00151997873793992,0.002884009230105,0.00375629563375847,0.00475882871316612,0.00680440891184066,0.0111995154878535
"AI","Pacific_cod",2000,"Western_Aleutians","[85,999)",37,"Invertebrates",0.00736657694708093,0.0005290384574902,0.00262807896331973,0.00528642826813116,0.0071096480930072,0.00913696015025144,0.0134676560436398,0.0214761153846283
"AI","Pacific_cod",2000,"Western_Aleutians","[85,999)",37,"MISC_NA",0.00120968550102494,0,0,0.000279939595796888,0.00120817289792713,0.00186289516742615,0.00335062951037572,0.00679572394788224
"AI","Pacific_cod",2000,"Western_Aleutians","[85,999)",37,"Other_fish",0.00830996865700414,0.00101107558789403,0.00304091884839539,0.00604012375661502,0.00805531394870351,0.0102610912163907,0.0151797127808063,0.0240974021951458
"AI","Pacific_cod",2000,"Western_Aleutians","[85,999)",37,"Atka_mackerel",0.00130175928574256,0,0.000131271984906983,0.000753818530119428,0.0012394472599652,0.00177142092018591,0.00295151997124482,0.0053100230774594
"AI","Pacific_cod",2002,"Central_Aleutians","[30,60)",81,"Invertebrates",0.00619012178460752,0.00432260557340191,0.00530802551397305,0.00588697664638915,0.00618924965386907,0.00650140340691434,0.00710572523139016,0.00801891983080063
"AI","Pacific_cod",2002,"Central_Aleutians","[30,60)",81,"MISC_NA",5.58921074783939e-06,0,0,0,5.58921074783939e-06,1.11784214956788e-05,1.67676322435182e-05,4.47136859827152e-05
"AI","Pacific_cod",2002,"Central_Aleutians","[30,60)",81,"Other_fish",0.00346269511444994,0.00122886746215831,0.00191790794521982,0.00277794562291714,0.00336602284731238,0.0040380481053755,0.0055106458754965,0.00808395860810912
"AI","Pacific_cod",2002,"Central_Aleutians","[30,60)",81,"Atka_mackerel",0.00164573340624174,0,0,0.000874526397646736,0.00154241401719001,0.00228129781615165,0.00392703122239339,0.00708285543619178
"AI","Pacific_cod",2002,"Central_Aleutians","[60,85)",22,"Invertebrates",0.00471712361687078,0,0.000169598544637446,0.00250494000703425,0.00464337436120184,0.00630033706113003,0.0107057316848895,0.0201472042079112
"AI","Pacific_cod",2002,"Central_Aleutians","[60,85)",22,"MISC_NA",0.000100083813353917,0,0,0,0.000100083813353917,0.000200167626707834,0.000300251440061751,0.000600502880123502
"AI","Pacific_cod",2002,"Central_Aleutians","[60,85)",22,"Other_fish",0.0032636207507849,9.4631136883744e-06,0.00077682644678846,0.00221148481432866,0.00315223436617103,0.00419775716886947,0.00639051205121613,0.00993602518689708
"AI","Pacific_cod",2002,"Central_Aleutians","[60,85)",22,"Atka_mackerel",0.0220685672557402,0.00330995024893638,0.0114906475513238,0.0182318041659273,0.0219845571058123,0.0257029466928704,0.0330423397995117,0.0451416113781464
"AI","Pacific_cod",2002,"Central_Aleutians","[85,999)",24,"Invertebrates",0.000133419709971741,1.20594854570208e-07,2.90885734964084e-05,8.81235264733215e-05,0.000127584010777373,0.000171711221723985,0.000262681440225708,0.000415034091942108
"AI","Pacific_cod",2002,"Central_Aleutians","[85,999)",24,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2002,"Central_Aleutians","[85,999)",24,"Other_fish",0.00286203729458391,0,0.000487552216469632,0.00175179323104254,0.00270217702467465,0.00378878003248328,0.00607551559012696,0.0115330222783805
"AI","Pacific_cod",2002,"Central_Aleutians","[85,999)",24,"Atka_mackerel",0.0303180304686237,0.007403384496544,0.0181253221818072,0.0254889477044657,0.030037670621679,0.0346802794991012,0.0441940623871874,0.0565760921313949
"AI","Pacific_cod",2002,"Eastern_Aleutians","[30,60)",71,"Invertebrates",0.00452744910390355,0.00285132515492916,0.0035544716981629,0.00417105534042383,0.00452686632016663,0.00487128774126202,0.0056072400839533,0.00724394400582435
"AI","Pacific_cod",2002,"Eastern_Aleutians","[30,60)",71,"MISC_NA",3.04967444619627e-05,0,0,0,3.04967444619627e-05,6.09934889239253e-05,9.1490233385888e-05,0.000213477211233739
"AI","Pacific_cod",2002,"Eastern_Aleutians","[30,60)",71,"Other_fish",0.00321738611639609,0.00123999186821011,0.0020691898820265,0.00278643768825696,0.00318712742023677,0.00361464032939193,0.00452490858098368,0.00618039278857441
"AI","Pacific_cod",2002,"Eastern_Aleutians","[30,60)",71,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2002,"Eastern_Aleutians","[60,85)",69,"Invertebrates",0.00433834273083341,0.00122633309364359,0.0022816968476726,0.00354160602918376,0.00429578270343687,0.00509117218226633,0.00677054758725965,0.00918600992627262
"AI","Pacific_cod",2002,"Eastern_Aleutians","[60,85)",69,"MISC_NA",1.42820572556413e-05,0,0,0,1.42820572556413e-05,2.85641145112825e-05,4.28461717669238e-05,8.56923435338476e-05
"AI","Pacific_cod",2002,"Eastern_Aleutians","[60,85)",69,"Other_fish",0.00825246997647108,0.00306827793635245,0.00536503415473611,0.00714898287769419,0.00814912564014725,0.00922440307667695,0.0113458778929615,0.0143573113370156
"AI","Pacific_cod",2002,"Eastern_Aleutians","[60,85)",69,"Atka_mackerel",0.000999916138886563,0,5.81666050451707e-05,0.000549135450229577,0.000956762755745779,0.00141594166121984,0.0023660280185429,0.00455276610609995
"AI","Pacific_cod",2002,"Southern_Bering","[30,60)",10,"Invertebrates",0.00495956552403953,0.000501229426510531,0.00249256541673012,0.00403435778146206,0.00493012916149132,0.00586306519948491,0.00761903255683913,0.0104921946227772
"AI","Pacific_cod",2002,"Southern_Bering","[30,60)",10,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2002,"Southern_Bering","[30,60)",10,"Other_fish",0.00392625275118558,0.000313441920200796,0.00156114029252671,0.00300930505533998,0.00387607547449839,0.00475722272406985,0.00651500900048579,0.00870705899226692
"AI","Pacific_cod",2002,"Southern_Bering","[30,60)",10,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2002,"Western_Aleutians","[30,60)",10,"Invertebrates",0.00295795713541846,0.000322104144178212,0.00115147114386655,0.00208392560118099,0.00285981834508848,0.00371194492417499,0.00553697359901744,0.00891478244455699
"AI","Pacific_cod",2002,"Western_Aleutians","[30,60)",10,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2002,"Western_Aleutians","[30,60)",10,"Other_fish",0.0121573897095886,1.46952485015636e-06,0.000192641414909808,0.00711597107755143,0.0121161688095411,0.016934505595569,0.0286790672417191,0.0455370402992699
"AI","Pacific_cod",2002,"Western_Aleutians","[30,60)",10,"Atka_mackerel",0.00146694885513349,0,0,0,0.00146694885513349,0.00293389771026698,0.00440084656540047,0.00880169313080094
"AI","Pacific_cod",2002,"Western_Aleutians","[60,85)",35,"Invertebrates",0.00441560294192667,0.00199173972693875,0.00292686435663092,0.00385347685625019,0.00436931711355663,0.00493283948506587,0.00609282217667836,0.00780028631027289
"AI","Pacific_cod",2002,"Western_Aleutians","[60,85)",35,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2002,"Western_Aleutians","[60,85)",35,"Other_fish",0.00221218874154978,0.000413088078630705,0.00101848549014589,0.00169563926210983,0.00214086067000795,0.00266460335602385,0.00381824491466389,0.00602636570566277
"AI","Pacific_cod",2002,"Western_Aleutians","[60,85)",35,"Atka_mackerel",0.00798666828064684,0.000401879962534156,0.00301098268691766,0.0059296410953646,0.0077938761833167,0.00984438401072613,0.0142872577947688,0.0199364267812948
"AI","Pacific_cod",2002,"Western_Aleutians","[85,999)",36,"Invertebrates",0.0010069878842936,0.000210481932589529,0.000541359067139506,0.00082588216394352,0.000990070210534979,0.00116874701442172,0.00154389787249926,0.0022676693078484
"AI","Pacific_cod",2002,"Western_Aleutians","[85,999)",36,"MISC_NA",3.8281979127977e-06,0,0,0,3.8281979127977e-06,7.65639582559539e-06,1.14845937383931e-05,2.29691874767862e-05
"AI","Pacific_cod",2002,"Western_Aleutians","[85,999)",36,"Other_fish",0.00256196800134567,9.70639672876943e-05,0.000601623417680886,0.00129860548775538,0.00241500227055599,0.00351428459509266,0.00582644065157457,0.0104327253726772
"AI","Pacific_cod",2002,"Western_Aleutians","[85,999)",36,"Atka_mackerel",0.0223546390952138,0.00903694667031754,0.0140526171360274,0.0192472260947238,0.022152842049771,0.0252667641705414,0.0314657385292526,0.0406913686820486
"AI","Pacific_cod",2004,"Central_Aleutians","[30,60)",68,"Invertebrates",0.00368069116241685,0.00223381767689956,0.00281449517853516,0.00337487361439907,0.00367845822594266,0.00399419467893148,0.0046466090671568,0.00545744089239127
"AI","Pacific_cod",2004,"Central_Aleutians","[30,60)",68,"MISC_NA",7.34969268975251e-06,0,0,0,7.34969268975251e-06,1.4699385379505e-05,2.20490780692575e-05,5.14478488282676e-05
"AI","Pacific_cod",2004,"Central_Aleutians","[30,60)",68,"Other_fish",0.0030028671263476,0.000396726039727046,0.00135620696930438,0.0023012028935134,0.00291363490339201,0.00359644110084321,0.00511860404976393,0.00810708805883533
"AI","Pacific_cod",2004,"Central_Aleutians","[30,60)",68,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2004,"Central_Aleutians","[60,85)",38,"Invertebrates",0.00104840506077412,0.000317605745068431,0.000577630037034292,0.00085727472765505,0.00103223945615126,0.00122006694198894,0.00163789741589416,0.00236159958969515
"AI","Pacific_cod",2004,"Central_Aleutians","[60,85)",38,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2004,"Central_Aleutians","[60,85)",38,"Other_fish",0.00144597784005749,0,9.94448856287969e-05,0.000315954805192684,0.00139040607467948,0.00245694318645623,0.00393232877018783,0.00742707343747993
"AI","Pacific_cod",2004,"Central_Aleutians","[60,85)",38,"Atka_mackerel",0.00846173085410946,0.000978378305179451,0.00335508642698737,0.00628658236387686,0.0082467469342048,0.0104013909521177,0.0152344675032127,0.0218660370212567
"AI","Pacific_cod",2004,"Eastern_Aleutians","[30,60)",36,"Invertebrates",0.00631688805391733,0.00341761757764616,0.00481018221448806,0.00576444821780795,0.00630004989583082,0.00684755562956038,0.00793061109082755,0.00960280280746823
"AI","Pacific_cod",2004,"Eastern_Aleutians","[30,60)",36,"MISC_NA",1.53313324668586e-05,0,0,0,1.53313324668586e-05,3.06626649337172e-05,4.59939974005758e-05,0.00010731932726801
"AI","Pacific_cod",2004,"Eastern_Aleutians","[30,60)",36,"Other_fish",0.000678957457804621,0,0.000159566458777627,0.000447741751502308,0.000649811449190078,0.000869709966150288,0.00137653780674211,0.00199481956147832
"AI","Pacific_cod",2004,"Eastern_Aleutians","[30,60)",36,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2004,"Eastern_Aleutians","[60,85)",34,"Invertebrates",0.00349419729943221,0.000455906544362766,0.00122830624709357,0.00249839474729102,0.00337347314264287,0.00436796497190938,0.00651958865013792,0.00996990297347742
"AI","Pacific_cod",2004,"Eastern_Aleutians","[60,85)",34,"MISC_NA",2.06200338108018e-05,0,0,0,2.06200338108018e-05,4.12400676216037e-05,6.18601014324055e-05,0.000144340236675613
"AI","Pacific_cod",2004,"Eastern_Aleutians","[60,85)",34,"Other_fish",0.00415633143894576,0.000798372528365576,0.00181787824050541,0.00312001185579214,0.004006210074193,0.00504377624458418,0.00732384803925993,0.0113345177362997
"AI","Pacific_cod",2004,"Eastern_Aleutians","[60,85)",34,"Atka_mackerel",0.0163256716606847,0,0.00371308768026877,0.0109931750163,0.0158548837094251,0.0212530899178781,0.0328498277050335,0.0540672093211757
"AI","Pacific_cod",2004,"Southern_Bering","[30,60)",12,"Invertebrates",0.00485490053036317,0.00147877300804396,0.00275461208238802,0.00402484322931179,0.00479172965605329,0.00558617018401425,0.00713036039987711,0.0096455884927787
"AI","Pacific_cod",2004,"Southern_Bering","[30,60)",12,"MISC_NA",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2004,"Southern_Bering","[30,60)",12,"Other_fish",0.00216046187202585,0,4.46380405783213e-05,0.00116856072558224,0.00210741027883635,0.00310278779219946,0.00544617271888533,0.0096672623083396
"AI","Pacific_cod",2004,"Southern_Bering","[30,60)",12,"Atka_mackerel",0,0,0,0,0,0,0,0
"AI","Pacific_cod",2004,"Southern_Bering","[60,85)",17,"Invertebrates",0.00524199576424511,0.000540412964966634,0.00204249923416925,0.00399679656067147,0.00514671994871311,0.00641867883546793,0.00891324996589613,0.0116578611711279
"AI","Pacific_cod",2004,"Southern_Bering","[60,85)",17,"MISC_NA",0,0,0,0,0,0,0,0
