"species_code","species_name","common_name","race_guild","model","bio_90_93_tons","predator","pred_n","pred_full","tot_wt","tot_sci","prey_guild","prey_n","prey_wt","prey_sci","dietprop_wt"
3,NA,"fish unid.","MISC_NA","WGOA",96.4219428520812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"Petromyzontidae","lamprey unid.","Shelf_demersals","WGOA",1.28820720271696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"Lampetra tridentata","Pacific lamprey","Shelf_demersals","WGOA",8.86742373556344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"Lamna ditropis","salmon shark","Salmon_shark","EGOA",2237.63902601061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"Lamna ditropis","salmon shark","Salmon_shark","WGOA",7857.6818420453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Benthic_detritus",11,112.035,0.50755671697086,0.0378811444646564
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Euphausiids",9,147.71,0.702453613548691,0.0499435341533842
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Flathead_sole",1,52.78,0.219916666666667,0.0178459124813189
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Gelatinous_carnivores",10,30.29,0.129965896780539,0.0102416197245008
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Infauna",4,6.12,0.027544576789428,0.00206928731310481
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"MISC_NA",43,233.646,1.06364632938719,0.0790001149604063
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Motile_epifauna",15,28.103,0.120129257154919,0.00950215381702361
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Octopus",3,20.915,0.10729828042328,0.00707175558065149
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Offal",8,824.688,3.07298712546293,0.278842551580029
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Pacific_capelin",3,10.09,0.0443947573578115,0.00341161911588685
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Pacific_herring",11,1105.57,4.6260727148568,0.373814048161648
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Pandalid_shrimp",15,88.668,0.402605389588928,0.029980321483395
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Pelagic_amphipods",1,0.3,0.00147058823529412,0.000101435652603177
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Shallow-water_flatfish",2,3.5,0.0143557422969188,0.00118341594703706
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Shelf_demersals",2,15,0.0667382358203614,0.00507178263015885
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Shelf_forage_fish",8,210.157,0.808797819657963,0.0710580414804195
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Slope_demersals",2,17,0.0758477633477634,0.00574802031418003
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","EGOA",14581.9157871693,"spiny dogfish",97,70,2957.54,12.2224637253936,"Squid",7,50.968,0.230682251047234,0.0172332411395957
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Benthic_detritus",14,478.58,2.15134353324,0.091710454202262
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Euphausiids",14,73.571,0.311110803057772,0.0140984366795826
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Flathead_sole",1,8.5,0.0382882882882883,0.00162885799807603
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Gelatinous_carnivores",18,157.325,0.660362958819721,0.0301482452408602
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Gelatinous_omnivores",1,0.3,0.00117647058823529,5.74891058144482e-05
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Infauna",8,45.802,0.214948863121043,0.00877705341504452
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"MISC_NA",50,1733.726,7.13111118147831,0.332234524890867
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Motile_epifauna",9,8.007,0.0349424018583455,0.00153438423418762
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Mysids",2,0.126,0.000521645021645022,2.41454244420682e-05
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Octopus",1,0.138,0.000605263157894737,2.64449886746462e-05
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Offal",11,1188.543,4.95767203007069,0.227760914306739
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Pacific_capelin",1,16.5,0.0714285714285714,0.00316190081979465
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Pacific_herring",5,744.01,3.11093775270676,0.142574898723359
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Pandalid_shrimp",19,141.977,0.624277664312061,0.027207102587393
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Shallow-water_flatfish",5,201.388,0.777768213144384,0.0385920534725336
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Shelf_demersals",3,179.23,0.741014010264947,0.0343459081170785
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Shelf_forage_fish",6,55.755,0.250446989017511,0.0106843503156152
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Squid",3,44.766,0.180719862719863,0.00857852436963195
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Tanner_crab",1,3,0.0136986301369863,0.000574891058144482
310,"Squalus suckleyi","spiny dogfish","Pacific_dogfish","WGOA",11714.236450831,"spiny dogfish",118,102,5218.38,21.8893722017915,"Walleye_pollock",2,137.136,0.616997069358515,0.0262794200499005
320,"Somniosus pacificus","Pacific sleeper shark","Sharks_demersal","EGOA",664.022945976048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"Somniosus pacificus","Pacific sleeper shark","Sharks_demersal","WGOA",4490.01741092624,"Pacific sleeper shark",1,1,4486,5.45742092457421,"Arrowtooth_flounder",1,2063.56,2.51041362530414,0.46
320,"Somniosus pacificus","Pacific sleeper shark","Sharks_demersal","WGOA",4490.01741092624,"Pacific sleeper shark",1,1,4486,5.45742092457421,"MISC_NA",1,1570.1,1.91009732360097,0.35
320,"Somniosus pacificus","Pacific sleeper shark","Sharks_demersal","WGOA",4490.01741092624,"Pacific sleeper shark",1,1,4486,5.45742092457421,"Motile_epifauna",1,44.86,0.0545742092457421,0.01
320,"Somniosus pacificus","Pacific sleeper shark","Sharks_demersal","WGOA",4490.01741092624,"Pacific sleeper shark",1,1,4486,5.45742092457421,"Octopus",1,807.48,0.982335766423358,0.18
400,"Rajidae","skate unid.","Other_skates","EGOA",306.388641232885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"Rajidae","skate unid.","Other_skates","WGOA",9609.04681791273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"Rajiformes egg case","skate egg case unid.","Other_skates","EGOA",7.0537387132305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,"Rajiformes egg case","skate egg case unid.","Other_skates","WGOA",25.0380298858577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"Raja sp.",NA,"Other_skates","EGOA",393.04808685991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"Bathyraja sp.",NA,"Other_skates","EGOA",470.271771238018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"Bathyraja sp.",NA,"Other_skates","WGOA",4223.0160963516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"Beringraja binoculata","big skate","Big_skate","EGOA",13668.2098499411,"big skate",4,4,362.5,1.28637068269421,"Motile_epifauna",4,196,0.750029137529138,0.540689655172414
420,"Beringraja binoculata","big skate","Big_skate","EGOA",13668.2098499411,"big skate",4,4,362.5,1.28637068269421,"Octopus",1,54,0.2,0.148965517241379
420,"Beringraja binoculata","big skate","Big_skate","EGOA",13668.2098499411,"big skate",4,4,362.5,1.28637068269421,"Pacific_capelin",1,3.5,0.00997150997150997,0.0096551724137931
420,"Beringraja binoculata","big skate","Big_skate","EGOA",13668.2098499411,"big skate",4,4,362.5,1.28637068269421,"Pandalid_shrimp",2,10.5,0.0358974358974359,0.0289655172413793
420,"Beringraja binoculata","big skate","Big_skate","EGOA",13668.2098499411,"big skate",4,4,362.5,1.28637068269421,"Shelf_forage_fish",1,4,0.0156862745098039,0.0110344827586207
420,"Beringraja binoculata","big skate","Big_skate","EGOA",13668.2098499411,"big skate",4,4,362.5,1.28637068269421,"Tanner_crab",2,94.5,0.274786324786325,0.260689655172414
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Arrowtooth_flounder",5,1561,4.29934295595349,0.0778319925887589
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Euphausiids",1,0.002,1.55038759689922e-05,9.97206823686853e-08
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Infauna",7,23.814,0.0795809162177682,0.00118737416496394
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Large_sculpins",1,359,0.913486005089059,0.017899862485179
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"MISC_NA",21,181.156,0.493200872602486,0.00903249996759078
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Macroalgae",3,2.657,0.00937636437636438,0.000132478926526798
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Motile_epifauna",39,1450.702,5.11083570347663,0.0723324966768083
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Pacific_cod",2,2572.95,5.90488154821488,0.128288164850254
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Pacific_herring",1,120,0.454545454545455,0.00598324094212112
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Pacific_sandlance",16,1929.188,6.18038659274153,0.0961899718887396
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Pandalid_shrimp",1,2.922,0.00755038759689922,0.000145691916940649
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Shallow-water_flatfish",17,1762.943,4.9578270830626,0.0879009394685486
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Shelf_demersals",7,2735.047,5.82257635238067,0.136370376575213
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Shelf_forage_fish",2,31.516,0.118874748192914,0.00157139851276574
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Slope_demersals",1,31,0.0615079365079365,0.00154567057671462
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Slope_rockfish",1,606,1.59055118110236,0.0302153667577116
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Tanner_crab",39,3906.505,13.4674135059825,0.194779672138341
420,"Beringraja binoculata","big skate","Big_skate","WGOA",17356.1423035782,"big skate",93,86,20056.02,57.3905921131639,"Walleye_pollock",8,2779.618,7.91863900124443,0.13859270184214
435,"Bathyraja interrupta","Bering skate","Other_skates","EGOA",138.900255228095,"Bering skate",6,6,62,0.528308433813343,"Euphausiids",2,3,0.0254273504273504,0.0483870967741935
435,"Bathyraja interrupta","Bering skate","Other_skates","EGOA",138.900255228095,"Bering skate",6,6,62,0.528308433813343,"Infauna",2,4.6,0.0489533011272142,0.0741935483870968
435,"Bathyraja interrupta","Bering skate","Other_skates","EGOA",138.900255228095,"Bering skate",6,6,62,0.528308433813343,"Motile_epifauna",6,49.9,0.419073284904281,0.804838709677419
435,"Bathyraja interrupta","Bering skate","Other_skates","EGOA",138.900255228095,"Bering skate",6,6,62,0.528308433813343,"Slope_forage_fish",2,4,0.0306878306878307,0.0645161290322581
435,"Bathyraja interrupta","Bering skate","Other_skates","EGOA",138.900255228095,"Bering skate",6,6,62,0.528308433813343,"Squid",1,0.5,0.00416666666666667,0.00806451612903226
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Euphausiids",12,46.235,0.374430447166123,0.0584497017782059
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Gelatinous_carnivores",1,3.5,0.0145833333333333,0.00442465569857728
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Infauna",18,43.408,0.232449960350104,0.0548758441610979
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"MISC_NA",10,2.597,0.0150971455172016,0.00328309452834434
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Motile_epifauna",30,212.278,1.31270669584312,0.26835916068074
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Mysids",5,20.585,0.133122991851081,0.0260232964443467
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Pacific_sandlance",2,83.89,0.527310197663971,0.106052676158185
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Pandalid_shrimp",10,216.456,1.07101921519826,0.273640935397498
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Shallow-water_flatfish",1,8.5,0.0534591194968553,0.0107455924108305
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Shelf_demersals",3,31.752,0.244366808194051,0.0401404764974931
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Squid",2,13.9,0.0915793151642208,0.0175722040600641
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Tanner_crab",9,73,0.374605426699632,0.0922856759988976
435,"Bathyraja interrupta","Bering skate","Other_skates","WGOA",998.043567754914,"Bering skate",40,36,791.022,4.7195339061562,"Walleye_pollock",2,34.921,0.27480324967825,0.0441466861857192
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Euphausiids",2,1.7,0.0101360544217687,0.00098981077147016
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"MISC_NA",7,13.25,0.0875431331953071,0.00771470160116448
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Motile_epifauna",11,228.55,1.09567973720613,0.133071324599709
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Octopus",2,26.5,0.106290329858761,0.015429403202329
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Offal",1,124,0.359420289855072,0.072197962154294
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Pandalid_shrimp",5,29.5,0.138666026913647,0.0171761280931587
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Shallow-water_flatfish",1,27.5,0.158045977011494,0.0160116448326055
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Shelf_forage_fish",1,5,0.0187265917602996,0.00291120815138282
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Slope_demersals",1,23,0.0861423220973783,0.013391557496361
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Slope_forage_fish",1,7,0.0328638497652582,0.00407569141193595
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Tanner_crab",3,335.5,1.01298238357242,0.195342066957787
440,"Raja rhina","longnose skate","Longnose_skate","EGOA",2890.67794525344,"longnose skate",20,16,1717.5,5.65920324836409,"Walleye_pollock",1,896,2.55270655270655,0.521688500727802
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Arrowtooth_flounder",3,948,3.16493653415169,0.143815806540433
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Euphausiids",2,4.5,0.0213991769547325,0.000682669967755222
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Flathead_sole",2,342.002,1.24041443898891,0.0518832209582714
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Infauna",1,1,0.00292397660818713,0.000151704437278938
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"MISC_NA",21,131.281,0.530522442768177,0.0199159102304163
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Motile_epifauna",18,110.956,0.398825901748646,0.0168325175427219
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Mysids",1,1,0.00555555555555556,0.000151704437278938
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Offal",4,2281.5,6.48795772375113,0.346113673651897
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Other_skates",1,39,0.115044247787611,0.00591647305387859
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Pacific_capelin",4,15.5,0.048006660261536,0.00235141877782354
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Pacific_herring",1,50.512,0.181046594982079,0.00766289453583373
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Pacific_sandlance",1,67,0.253787878787879,0.0101641972976889
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Pandalid_shrimp",16,239.607,0.908062213375207,0.0363494451030945
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Shallow-water_flatfish",7,801,2.55630947945344,0.121515254260429
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Shelf_demersals",5,403.6,1.15077902334225,0.0612279108857795
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Shelf_forage_fish",1,17.13,0.0509821428571429,0.00259869701058821
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Slope_demersals",4,59.533,0.264770559232253,0.00903142026452703
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Squid",2,1.028,0.00670261437908497,0.000155952161522748
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Tanner_crab",8,152.805,0.590549267024326,0.0231811965384081
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Thornyheads",1,67,0.256704980842912,0.0101641972976889
440,"Raja rhina","longnose skate","Longnose_skate","WGOA",12008.2488641824,"longnose skate",65,52,6591.765,20.9425978965704,"Walleye_pollock",9,857.811,2.70731648371768,0.130133735046683
471,"Bathyraja parmifera","Alaska skate","Other_skates","EGOA",106.790351305512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Euphausiids",1,0.024,0.000137931034482759,2.49835004798914e-05
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Flathead_sole",1,6.5,0.0393939393939394,0.00676636471330392
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Infauna",4,22.179,0.108686280580965,0.0230878773809796
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"MISC_NA",5,0.37,0.0021264367816092,0.000385162299064992
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Motile_epifauna",7,75.075,0.367759653516173,0.0781515124386603
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Pacific_sandlance",1,4.611,0.0265,0.00479995502969914
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Pandalid_shrimp",2,60.125,0.23667889336402,0.0625888735980613
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Shallow-water_flatfish",1,8,0.0266666666666667,0.00832783349329714
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Shelf_demersals",2,9,0.043264689212167,0.00936881267995928
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Tanner_crab",2,24.75,0.0775862068965517,0.025764234869888
471,"Bathyraja parmifera","Alaska skate","Other_skates","WGOA",770.902463846935,"Alaska skate",17,13,960.634,3.4540532226991,"Walleye_pollock",1,750,2.52525252525253,0.780734389996606
472,"Bathyraja aleutica","Aleutian skate","Other_skates","EGOA",215.898809431208,"Aleutian skate",1,1,6.5,0.022108843537415,"Infauna",1,0.325,0.00110544217687075,0.05
472,"Bathyraja aleutica","Aleutian skate","Other_skates","EGOA",215.898809431208,"Aleutian skate",1,1,6.5,0.022108843537415,"Motile_epifauna",1,0.65,0.0022108843537415,0.1
472,"Bathyraja aleutica","Aleutian skate","Other_skates","EGOA",215.898809431208,"Aleutian skate",1,1,6.5,0.022108843537415,"Slope_demersals",1,5.525,0.0187925170068027,0.85
472,"Bathyraja aleutica","Aleutian skate","Other_skates","WGOA",693.621171973102,"Aleutian skate",58,53,3166.89,13.0608863887106,"Arrowtooth_flounder",1,208,0.990476190476191,0.0656795783876295
472,"Bathyraja aleutica","Aleutian skate","Other_skates","WGOA",693.621171973102,"Aleutian skate",58,53,3166.89,13.0608863887106,"Benthic_detritus",1,1.375,0.00804093567251462,0.000434179905206685
472,"Bathyraja aleutica","Aleutian skate","Other_skates","WGOA",693.621171973102,"Aleutian skate",58,53,3166.89,13.0608863887106,"Euphausiids",9,8.867,0.0420465589318409,0.00279990779597649
472,"Bathyraja aleutica","Aleutian skate","Other_skates","WGOA",693.621171973102,"Aleutian skate",58,53,3166.89,13.0608863887106,"Infauna",9,17.739,0.0814035174188108,0.00560139442797192
